step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,569.795593,0.004181,0.208599
1,0.0010,571.450867,0.003180,0.776426
2,0.0010,569.860474,-0.012324,0.776426
3,0.0010,568.288879,0.002454,0.776426
4,0.0010,571.039978,-0.004942,0.776426
5,0.0010,570.962280,0.001368,0.776426
6,0.0010,572.818420,0.020480,0.776426
7,0.0010,569.652466,-0.006680,0.776426
8,0.0010,568.893250,0.009893,0.776426
9,0.0010,571.287048,0.014464,0.776426
10,0.0010,571.686951,-0.003400,0.776426
11,0.0010,572.164551,0.005883,0.776426
12,0.0010,573.705200,0.004968,0.776426
13,0.0010,571.188721,0.010080,0.776426
14,0.0010,571.268005,0.002618,0.776426
15,0.0010,570.921326,-0.007562,0.776426
16,0.0010,570.661438,-0.004004,0.776426
17,0.0010,570.406921,0.005928,0.776426
18,0.0010,571.733704,-0.006356,0.776426
19,0.0010,568.937073,-0.015826,0.776426
20,0.0010,572.067566,-0.011313,0.776426
21,0.0010,572.255737,0.008141,0.776426
22,0.0010,571.358398,0.000301,0.776426
23,0.0010,571.115112,0.020810,0.776426
24,0.0010,574.065857,0.005315,0.776426
25,0.0010,570.924744,0.008797,0.776426
26,0.0010,573.330078,-0.003030,0.776426
27,0.0010,570.260376,-0.009596,0.776426
28,0.0010,572.248718,-0.005168,0.776426
29,0.0010,574.085144,-0.006108,0.776426
30,0.0010,574.997742,-0.007309,0.776426
31,0.0010,572.540955,-0.006205,0.776426
32,0.0010,572.124146,0.004442,0.776426
33,0.0010,571.393616,-0.001671,0.776426
34,0.0010,571.160889,0.000552,0.776426
35,0.0010,574.856384,0.004227,0.776426
36,0.0010,573.169434,-0.009920,0.776426
37,0.0010,572.325623,-0.000469,0.776426
38,0.0010,572.726013,0.001101,0.776426
39,0.0010,571.974915,0.015294,0.776426
40,0.0010,572.771973,0.012286,0.776426
41,0.0010,574.554504,-0.016441,0.776426
42,0.0010,571.649414,0.002114,0.776426
43,0.0010,573.511536,0.013089,0.776426
44,0.0010,574.774231,0.016473,0.776426
45,0.0010,574.116638,0.005297,0.776426
46,0.0010,572.357422,0.005378,0.776426
47,0.0010,572.478027,0.003415,0.776426
48,0.0010,572.953186,0.021194,0.776426
49,0.0010,573.500000,0.006085,0.776426
50,0.0010,571.951843,-0.013974,0.776426
51,0.0121,571.240051,-0.003730,0.776426
52,0.0233,572.338074,0.042208,0.776426
53,0.0344,574.727722,0.026530,0.776426
54,0.0455,574.108215,0.063881,0.776426
55,0.0567,571.794617,0.070790,0.776426
56,0.0678,571.530457,0.058264,0.776426
57,0.0789,572.618103,0.079731,0.776426
58,0.0901,572.923401,0.088335,0.776426
59,0.1012,573.386108,0.105790,0.776426
60,0.1123,573.997803,0.115041,0.776426
61,0.1235,572.176880,0.154357,0.776426
62,0.1346,571.269836,0.148117,0.776426
63,0.1457,573.587097,0.152037,0.776426
64,0.1569,573.869934,0.160775,0.776426
65,0.1680,571.856750,0.182212,0.776426
66,0.1791,571.881287,0.178971,0.776426
67,0.1903,571.325195,0.206834,0.776426
68,0.2014,573.798645,0.189367,0.776426
69,0.2125,572.990540,0.204407,0.776426
70,0.2237,570.140259,0.223212,0.776426
71,0.2348,575.393311,0.225298,0.776426
72,0.2459,573.123108,0.229170,0.776426
73,0.2571,574.061096,0.235561,0.776426
74,0.2682,572.929504,0.272311,0.776426
75,0.2793,574.066895,0.239038,0.776426
76,0.2905,569.980469,0.275523,0.776426
77,0.3016,572.099548,0.291622,0.776426
78,0.3127,573.582275,0.293331,0.776426
79,0.3239,572.055115,0.288770,0.776426
80,0.3350,573.062439,0.305324,0.776426
81,0.3461,574.090332,0.318490,0.776426
82,0.3573,571.726501,0.312497,0.776426
83,0.3684,573.286621,0.322808,0.776426
84,0.3795,572.448730,0.338159,0.776426
85,0.3907,570.904846,0.346654,0.776426
86,0.4018,572.083984,0.342306,0.776426
87,0.4129,574.050964,0.363150,0.776426
88,0.4241,572.576111,0.377832,0.776426
89,0.4352,573.935364,0.377634,0.776426
90,0.4463,571.169006,0.398662,0.776426
91,0.4575,571.555054,0.396058,0.776426
92,0.4686,570.304688,0.396514,0.776426
93,0.4797,571.641602,0.419865,0.776426
94,0.4909,573.884033,0.403435,0.776426
95,0.5020,572.195496,0.425485,0.776426
96,0.5131,574.321594,0.427747,0.776426
97,0.5243,573.004333,0.442847,0.776426
98,0.5354,572.382996,0.443802,0.776426
99,0.5465,573.139221,0.445458,0.776426
100,0.5577,573.332031,0.447879,0.776426
101,0.5688,572.942505,0.467471,0.776426
102,0.5799,572.535278,0.460352,0.776426
103,0.5911,572.100708,0.461134,0.776426
104,0.6022,571.948547,0.472750,0.776426
105,0.6133,572.460876,0.471351,0.776426
106,0.6245,571.165466,0.503089,0.776426
107,0.6356,573.192993,0.483710,0.776426
108,0.6468,573.681824,0.483215,0.776426
109,0.6579,576.358093,0.496369,0.776426
110,0.6690,573.241943,0.506770,0.776426
111,0.6802,572.702820,0.508197,0.776426
112,0.6913,573.207520,0.509285,0.776426
113,0.7024,573.975037,0.528290,0.776426
