step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,24.911795,-0.022222,0.722222
1,0.0010,24.972200,0.000000,0.833333
2,0.0010,25.061583,-0.038889,0.833333
3,0.0010,24.991854,0.016667,0.833333
4,0.0010,25.034624,-0.044444,0.833333
5,0.0010,24.971695,0.077778,0.833333
6,0.0010,24.973843,-0.038889,0.833333
7,0.0010,24.932600,-0.000000,0.833333
8,0.0010,24.817465,0.011111,0.833333
9,0.0010,24.926331,-0.033333,0.833333
10,0.0010,24.993399,-0.044444,0.833333
11,0.0010,24.908014,0.005556,0.833333
12,0.0010,24.925385,-0.055556,0.833333
13,0.0010,24.957794,-0.038889,0.833333
14,0.0010,24.994802,-0.005556,0.833333
15,0.0010,24.988571,-0.005556,0.833333
16,0.0010,25.009752,0.016667,0.833333
17,0.0010,25.045904,-0.022222,0.833333
18,0.0010,24.972229,0.050000,0.833333
19,0.0010,25.055019,0.022222,0.833333
20,0.0010,25.029356,-0.033333,0.833333
21,0.0010,25.040455,-0.005556,0.833333
22,0.0010,24.904112,-0.100000,0.833333
23,0.0010,25.005125,0.022222,0.833333
24,0.0010,24.908136,0.022222,0.833333
25,0.0010,25.064194,0.038889,0.833333
26,0.0010,24.956776,-0.033333,0.833333
27,0.0010,24.902906,0.011111,0.833333
28,0.0010,24.968693,0.016667,0.833333
29,0.0010,25.074629,-0.022222,0.833333
30,0.0010,24.987259,-0.044444,0.833333
31,0.0010,25.036684,-0.016667,0.833333
32,0.0010,25.073706,-0.016667,0.833333
33,0.0010,24.908987,0.061111,0.833333
34,0.0010,24.979839,-0.022222,0.833333
35,0.0010,24.879591,-0.016667,0.833333
36,0.0010,24.887499,0.005556,0.833333
37,0.0010,24.940140,-0.050000,0.833333
38,0.0010,25.102606,-0.005556,0.833333
39,0.0010,24.971037,-0.033333,0.833333
40,0.0010,25.012362,-0.083333,0.833333
41,0.0010,25.022999,-0.038889,0.833333
42,0.0010,24.913715,-0.033333,0.833333
43,0.0010,24.925600,-0.016667,0.833333
44,0.0010,25.135874,0.033333,0.833333
45,0.0010,25.022976,0.022222,0.833333
46,0.0010,24.970091,-0.061111,0.833333
47,0.0010,24.971571,-0.038889,0.833333
48,0.0010,25.073015,-0.033333,0.833333
49,0.0010,24.963856,-0.016667,0.833333
50,0.0010,24.990362,-0.005556,0.833333
51,0.0121,25.109291,-0.077778,0.833333
52,0.0233,25.044249,0.022222,0.833333
53,0.0344,25.003828,-0.016667,0.833333
54,0.0455,25.098940,0.077778,0.833333
55,0.0567,24.985788,0.072222,0.833333
56,0.0678,25.046537,0.088889,0.833333
57,0.0789,24.976362,0.061111,0.833333
58,0.0901,24.929768,0.111111,0.833333
59,0.1012,25.031956,0.055556,0.833333
60,0.1123,24.992365,0.083333,0.833333
61,0.1235,24.947485,0.077778,0.833333
62,0.1346,24.944054,0.111111,0.833333
63,0.1457,24.978785,0.133333,0.833333
64,0.1569,24.976377,0.122222,0.833333
65,0.1680,24.927004,0.127778,0.833333
66,0.1791,25.015043,0.116667,0.833333
67,0.1903,24.904613,0.211111,0.833333
68,0.2014,24.961397,0.211111,0.833333
69,0.2125,25.035557,0.177778,0.833333
70,0.2237,24.910944,0.227778,0.833333
71,0.2348,25.003922,0.238889,0.833333
72,0.2459,25.062462,0.233333,0.833333
73,0.2571,24.989738,0.288889,0.833333
74,0.2682,24.891066,0.205556,0.833333
75,0.2793,24.914701,0.250000,0.833333
76,0.2905,25.034422,0.261111,0.833333
77,0.3016,24.992664,0.250000,0.833333
