step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,24.959219,0.016667,0.555556
1,0.0010,25.053017,-0.033333,0.888889
2,0.0010,24.954384,0.022222,0.888889
3,0.0010,25.009623,0.033333,0.888889
4,0.0010,24.859676,-0.105556,0.888889
5,0.0010,25.043409,-0.005556,0.888889
6,0.0010,25.008474,-0.088889,0.888889
7,0.0010,24.968061,-0.022222,0.888889
8,0.0010,24.937227,-0.038889,0.888889
9,0.0010,24.948990,-0.016667,0.888889
10,0.0010,24.974504,-0.005556,0.888889
11,0.0010,24.986361,-0.011111,0.888889
12,0.0010,25.045973,0.055556,0.888889
13,0.0010,24.944254,0.044444,0.888889
14,0.0010,24.972807,0.022222,0.888889
15,0.0010,25.053080,0.027778,0.888889
16,0.0010,24.932014,-0.033333,0.888889
17,0.0010,25.007170,-0.038889,0.888889
18,0.0010,25.005518,-0.016667,0.888889
19,0.0010,24.965183,0.077778,0.888889
20,0.0010,25.023104,0.016667,0.888889
21,0.0010,24.979496,0.050000,0.888889
22,0.0010,24.964529,-0.027778,0.888889
23,0.0010,25.005253,0.022222,0.888889
24,0.0010,24.999008,-0.061111,0.888889
25,0.0010,24.941063,0.055556,0.888889
26,0.0010,24.991117,-0.100000,0.888889
27,0.0010,25.032904,0.038889,0.888889
28,0.0010,25.024902,0.050000,0.888889
29,0.0010,24.907274,-0.027778,0.888889
30,0.0010,24.994173,-0.027778,0.888889
31,0.0010,24.962576,0.022222,0.888889
32,0.0010,24.966856,0.038889,0.888889
33,0.0010,24.978313,0.011111,0.888889
34,0.0010,24.981993,0.016667,0.888889
35,0.0010,24.966921,0.044444,0.888889
36,0.0010,24.952688,-0.044444,0.888889
37,0.0010,24.997711,0.050000,0.888889
38,0.0010,24.973509,0.011111,0.888889
39,0.0010,24.993876,-0.066667,0.888889
40,0.0010,25.012968,-0.005556,0.888889
41,0.0010,24.912203,0.033333,0.888889
42,0.0010,24.986914,-0.038889,0.888889
43,0.0010,25.099720,0.005556,0.888889
44,0.0010,25.074331,-0.027778,0.888889
45,0.0010,24.900663,0.072222,0.888889
46,0.0010,24.998011,0.000000,0.888889
47,0.0010,25.038681,-0.083333,0.888889
48,0.0010,24.898603,0.016667,0.888889
49,0.0010,24.842899,-0.038889,0.888889
50,0.0010,24.973118,0.038889,0.888889
51,0.0121,25.042343,0.027778,0.888889
52,0.0233,24.884373,-0.000000,0.888889
53,0.0344,25.055235,-0.055556,0.888889
54,0.0455,25.048450,0.050000,0.888889
55,0.0567,24.911219,-0.022222,0.888889
56,0.0678,24.933088,0.072222,0.888889
57,0.0789,24.938528,0.077778,0.888889
58,0.0901,24.984715,0.111111,0.888889
59,0.1012,25.005899,0.116667,0.888889
60,0.1123,25.061010,0.100000,0.888889
61,0.1235,24.997711,0.111111,0.888889
62,0.1346,24.921659,0.072222,0.888889
63,0.1457,25.027905,0.155556,0.888889
64,0.1569,24.936527,0.150000,0.888889
65,0.1680,25.057390,0.116667,0.888889
66,0.1791,25.023222,0.216667,0.888889
67,0.1903,24.947445,0.172222,0.888889
68,0.2014,25.076696,0.194444,0.888889
69,0.2125,25.035032,0.166667,0.888889
70,0.2237,25.030529,0.211111,0.888889
71,0.2348,24.948889,0.183333,0.888889
72,0.2459,24.972559,0.266667,0.888889
73,0.2571,25.100130,0.194444,0.888889
74,0.2682,24.896423,0.294444,0.888889
75,0.2793,24.964710,0.255556,0.888889
76,0.2905,24.985434,0.283333,0.888889
77,0.3016,24.980803,0.283333,0.888889
78,0.3127,25.009037,0.311111,0.888889
79,0.3239,25.006941,0.294444,0.888889
80,0.3350,24.995035,0.394444,0.888889
81,0.3461,25.019186,0.377778,0.888889
82,0.3573,25.014835,0.450000,0.888889
83,0.3684,24.998838,0.400000,0.888889
84,0.3795,24.937672,0.400000,0.888889
85,0.3907,25.094116,0.344444,0.888889
86,0.4018,24.971771,0.383333,0.888889
87,0.4129,24.961897,0.366667,0.888889
88,0.4241,24.894911,0.433333,0.888889
89,0.4352,25.011627,0.405556,0.888889
90,0.4463,24.959715,0.416667,0.888889
91,0.4575,24.949724,0.422222,0.888889
92,0.4686,25.040266,0.394444,0.888889
93,0.4797,24.922483,0.500000,0.888889
94,0.4909,24.946913,0.488889,0.888889
95,0.5020,24.976339,0.483333,0.888889
96,0.5131,24.988865,0.544444,0.888889
97,0.5243,25.161663,0.472222,0.888889
98,0.5354,25.000143,0.483333,0.888889
99,0.5465,25.122105,0.488889,0.888889
100,0.5577,24.921961,0.466667,0.888889
101,0.5688,24.940521,0.494444,0.888889
102,0.5799,24.997126,0.577778,0.888889
103,0.5911,24.916101,0.544444,0.888889
104,0.6022,24.998854,0.488889,0.888889
105,0.6133,24.977903,0.605556,0.888889
106,0.6245,25.058298,0.583333,0.888889
107,0.6356,25.055389,0.566667,0.888889
108,0.6468,24.920931,0.644444,0.888889
109,0.6579,25.120583,0.605556,0.888889
110,0.6690,25.025877,0.638889,0.888889
111,0.6802,24.975504,0.666667,0.888889
112,0.6913,24.983435,0.633333,0.888889
113,0.7024,25.024853,0.611111,0.888889
114,0.7136,25.036297,0.622222,0.888889
115,0.7247,24.831650,0.644444,0.888889
116,0.7358,24.973045,0.655556,0.888889
117,0.7470,25.039318,0.677778,0.888889
118,0.7581,24.977358,0.705556,0.888889
119,0.7692,24.994316,0.677778,0.888889
120,0.7804,25.005106,0.672222,0.888889
121,0.7915,25.015474,0.711111,0.888889
122,0.8026,25.012381,0.705556,0.888889
123,0.8138,25.047522,0.761111,0.888889
124,0.8249,25.053108,0.722222,0.888889
125,0.8360,25.025229,0.700000,0.888889
126,0.8472,24.969564,0.816667,0.888889
127,0.8583,24.897367,0.772222,0.888889
128,0.8694,24.898197,0.772222,0.888889
129,0.8806,24.988493,0.794444,0.888889
130,0.8917,24.915516,0.750000,0.888889
131,0.9028,25.014297,0.750000,0.888889
132,0.9140,24.925137,0.772222,0.888889
133,0.9251,24.951323,0.761111,0.888889
134,0.9362,25.030451,0.744444,0.888889
135,0.9474,25.057301,0.772222,0.888889
136,0.9585,24.980722,0.822222,0.888889
137,0.9696,24.898722,0.800000,0.888889
138,0.9808,24.945513,0.783333,0.888889
139,0.9919,24.817579,0.800000,0.888889
140,1.0030,24.968424,0.772222,0.888889
141,1.0142,24.960897,0.777778,0.888889
142,1.0253,25.023611,0.783333,0.888889
143,1.0364,24.891783,0.794444,0.888889
144,1.0476,24.943022,0.816667,0.888889
145,1.0587,24.802191,0.811111,0.888889
146,1.0698,24.987453,0.816667,0.888889
147,1.0810,25.015163,0.800000,0.888889
148,1.0921,24.899000,0.833333,0.888889
149,1.1032,24.902069,0.827778,0.888889
150,1.1144,24.962812,0.838889,0.888889
151,1.1255,24.965208,0.838889,0.888889
152,1.1366,24.924080,0.844444,0.888889
153,1.1478,24.832909,0.822222,0.888889
154,1.1589,24.857145,0.827778,0.888889
155,1.1700,24.784903,0.844444,0.888889
156,1.1812,24.832581,0.866667,0.888889
157,1.1923,24.797186,0.855556,0.888889
158,1.2034,24.831079,0.844444,0.888889
159,1.2146,24.809546,0.861111,0.888889
160,1.2257,24.787539,0.855556,0.888889
161,1.2368,24.776602,0.850000,0.888889
162,1.2480,24.727978,0.855556,0.888889
163,1.2591,24.693996,0.844444,0.888889
164,1.2702,24.650457,0.850000,0.888889
165,1.2814,24.640087,0.850000,0.888889
166,1.2925,24.644285,0.844444,0.888889
167,1.3036,24.675024,0.850000,0.888889
168,1.3148,24.667839,0.844444,0.888889
169,1.3259,24.767445,0.850000,0.888889
170,1.3370,24.748730,0.850000,0.888889
171,1.3482,24.797361,0.850000,0.888889
172,1.3593,24.743820,0.844444,0.888889
173,1.3704,24.713926,0.861111,0.888889
174,1.3816,24.669773,0.866667,0.888889
175,1.3927,24.627937,0.861111,0.888889
176,1.4038,24.608311,0.855556,0.888889
177,1.4150,24.498714,0.861111,0.888889
178,1.4261,24.496353,0.866667,0.888889
179,1.4372,24.454901,0.855556,0.888889
180,1.4484,24.407751,0.866667,0.888889
181,1.4595,24.412619,0.866667,0.888889
182,1.4706,24.271673,0.872222,0.888889
183,1.4818,24.269341,0.850000,0.888889
184,1.4929,24.378096,0.861111,0.888889
185,1.5040,24.206638,0.872222,0.888889
186,1.5152,24.158827,0.866667,0.888889
187,1.5263,24.121092,0.877778,0.888889
188,1.5374,24.135931,0.866667,0.888889
189,1.5486,24.059967,0.872222,0.888889
190,1.5597,24.040808,0.872222,0.888889
191,1.5708,23.993788,0.872222,0.888889
192,1.5820,23.873690,0.866667,0.888889
193,1.5931,23.800999,0.877778,0.888889
194,1.6042,23.721336,0.866667,0.888889
195,1.6154,23.682491,0.872222,0.888889
196,1.6265,23.739202,0.872222,0.888889
197,1.6376,23.679783,0.861111,0.888889
198,1.6488,23.660734,0.872222,0.888889
199,1.6599,23.687254,0.866667,0.888889
200,1.6710,23.540279,0.855556,0.888889
