step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,69.229874,0.011744,0.290411
1,0.0010,69.580322,0.015564,0.658543
2,0.0010,69.553162,-0.001909,0.658543
3,0.0010,69.377876,0.013593,0.658543
4,0.0010,69.568581,-0.013606,0.658543
5,0.0010,69.597145,0.010800,0.658543
6,0.0010,69.440086,0.000198,0.658543
7,0.0010,69.667633,0.003610,0.658543
8,0.0010,69.614769,-0.011959,0.658543
9,0.0010,69.378304,0.002198,0.658543
10,0.0010,69.528404,0.003238,0.658543
11,0.0010,69.734596,-0.023569,0.658543
12,0.0010,69.761139,0.019754,0.658543
13,0.0010,69.584984,-0.036574,0.658543
14,0.0010,69.413353,0.016120,0.658543
15,0.0010,69.703529,-0.004783,0.658543
16,0.0010,69.587685,-0.014359,0.658543
17,0.0010,69.977562,-0.004352,0.658543
18,0.0010,69.729851,0.024372,0.658543
19,0.0010,70.011162,-0.021128,0.658543
20,0.0010,69.697449,0.027845,0.658543
21,0.0010,69.514580,-0.022379,0.658543
22,0.0010,69.584679,0.000938,0.658543
23,0.0010,69.494301,0.020583,0.658543
24,0.0010,69.741539,0.024372,0.658543
25,0.0010,69.488976,0.024706,0.658543
26,0.0010,69.563988,0.006545,0.658543
27,0.0010,69.548683,-0.002552,0.658543
28,0.0010,69.611977,0.023161,0.658543
29,0.0010,69.709496,-0.008737,0.658543
30,0.0010,69.519241,-0.008291,0.658543
31,0.0010,69.618065,-0.022021,0.658543
32,0.0010,69.696892,-0.026866,0.658543
33,0.0010,69.606895,-0.025259,0.658543
34,0.0010,69.782372,-0.028737,0.658543
35,0.0010,69.909126,0.023561,0.658543
36,0.0010,69.632576,0.016473,0.658543
37,0.0010,69.443214,0.012298,0.658543
38,0.0010,69.397362,-0.007203,0.658543
39,0.0010,69.609024,-0.001637,0.658543
40,0.0010,69.579025,-0.010200,0.658543
41,0.0010,69.135002,-0.035037,0.658543
42,0.0010,69.490005,-0.040429,0.658543
43,0.0010,69.542854,-0.038106,0.658543
44,0.0010,69.277000,-0.010707,0.658543
45,0.0010,69.408127,0.005896,0.658543
46,0.0010,69.696686,-0.014180,0.658543
47,0.0010,69.489380,-0.008754,0.658543
48,0.0010,69.488274,0.012957,0.658543
49,0.0010,69.277306,-0.008513,0.658543
50,0.0010,69.541740,0.003728,0.658543
51,0.0121,69.644432,0.008400,0.658543
52,0.0233,69.344398,0.013434,0.658543
53,0.0344,69.690552,-0.005489,0.658543
54,0.0455,69.374138,0.058395,0.658543
55,0.0567,69.752357,0.077637,0.658543
56,0.0678,69.501465,0.026786,0.658543
57,0.0789,69.708763,0.073473,0.658543
58,0.0901,69.593529,0.078059,0.658543
59,0.1012,69.697350,0.124445,0.658543
60,0.1123,69.598083,0.092401,0.658543
61,0.1235,69.621773,0.126886,0.658543
62,0.1346,69.451874,0.083500,0.658543
63,0.1457,69.627983,0.119084,0.658543
64,0.1569,69.849068,0.110062,0.658543
65,0.1680,69.658333,0.172341,0.658543
66,0.1791,70.009026,0.094146,0.658543
67,0.1903,69.386833,0.183870,0.658543
68,0.2014,69.320778,0.138953,0.658543
69,0.2125,69.813164,0.197371,0.658543
70,0.2237,69.830971,0.185522,0.658543
71,0.2348,69.730095,0.155626,0.658543
72,0.2459,69.657494,0.190562,0.658543
73,0.2571,69.784500,0.187794,0.658543
74,0.2682,69.900627,0.207119,0.658543
75,0.2793,69.997482,0.188032,0.658543
76,0.2905,69.608650,0.217932,0.658543
77,0.3016,69.748360,0.214046,0.658543
78,0.3127,69.912544,0.247979,0.658543
79,0.3239,69.537941,0.251690,0.658543
80,0.3350,69.736931,0.244052,0.658543
81,0.3461,69.578796,0.252998,0.658543
82,0.3573,69.488770,0.269928,0.658543
83,0.3684,69.672905,0.258303,0.658543
84,0.3795,69.504959,0.276778,0.658543
85,0.3907,70.004814,0.308661,0.658543
86,0.4018,69.131210,0.308086,0.658543
87,0.4129,69.863441,0.305589,0.658543
88,0.4241,69.660355,0.308253,0.658543
89,0.4352,69.619522,0.313880,0.658543
90,0.4463,69.705009,0.303955,0.658543
91,0.4575,69.672142,0.334566,0.658543
92,0.4686,69.613815,0.315571,0.658543
93,0.4797,69.540565,0.335320,0.658543
94,0.4909,69.258644,0.339772,0.658543
95,0.5020,69.512962,0.344340,0.658543
96,0.5131,69.377083,0.340414,0.658543
97,0.5243,69.570953,0.373892,0.658543
98,0.5354,69.637062,0.339149,0.658543
99,0.5465,69.820839,0.358225,0.658543
100,0.5577,69.482147,0.363863,0.658543
101,0.5688,69.402901,0.362409,0.658543
102,0.5799,69.726799,0.373609,0.658543
