step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,89.262993,-0.006620,0.439917
1,0.0010,89.101830,0.037758,0.743082
2,0.0010,89.318649,0.013235,0.743082
3,0.0010,89.212402,-0.006241,0.743082
4,0.0010,89.291153,0.027307,0.743082
5,0.0010,88.903114,-0.009904,0.743082
6,0.0010,89.470848,-0.058870,0.743082
7,0.0010,88.972198,0.035505,0.743082
8,0.0010,89.328796,0.036397,0.743082
9,0.0010,89.447891,-0.012807,0.743082
10,0.0010,89.183998,-0.002832,0.743082
11,0.0010,88.986176,-0.034233,0.743082
12,0.0010,89.096046,-0.056388,0.743082
13,0.0010,89.423782,0.002865,0.743082
14,0.0010,88.962502,-0.004672,0.743082
15,0.0010,89.164886,0.020097,0.743082
16,0.0010,89.119537,-0.032157,0.743082
17,0.0010,89.024010,0.039887,0.743082
18,0.0010,88.986259,0.019610,0.743082
19,0.0010,89.104904,-0.005309,0.743082
20,0.0010,89.175667,-0.015693,0.743082
21,0.0010,88.827110,-0.001169,0.743082
22,0.0010,89.307076,-0.021559,0.743082
23,0.0010,89.256828,0.007726,0.743082
24,0.0010,89.538025,-0.017166,0.743082
25,0.0010,89.445328,-0.006969,0.743082
26,0.0010,89.536415,-0.013084,0.743082
27,0.0010,88.881836,-0.015839,0.743082
28,0.0010,88.982697,0.035946,0.743082
29,0.0010,89.238335,0.012158,0.743082
30,0.0010,89.054832,0.020006,0.743082
31,0.0010,89.079536,0.004793,0.743082
32,0.0010,89.124512,-0.024663,0.743082
33,0.0010,89.268478,0.006294,0.743082
34,0.0010,89.170158,0.016369,0.743082
35,0.0010,89.159195,-0.010962,0.743082
36,0.0010,89.416313,-0.024656,0.743082
37,0.0010,89.489822,-0.033176,0.743082
38,0.0010,89.044472,0.010500,0.743082
39,0.0010,88.852203,0.034955,0.743082
40,0.0010,88.799744,-0.035648,0.743082
41,0.0010,89.034309,-0.004385,0.743082
42,0.0010,89.278908,0.013155,0.743082
43,0.0010,89.462479,0.032178,0.743082
44,0.0010,89.203644,-0.067292,0.743082
45,0.0010,89.031242,-0.005888,0.743082
46,0.0010,89.052696,0.052065,0.743082
47,0.0010,89.164856,0.001436,0.743082
48,0.0010,89.046829,0.057523,0.743082
49,0.0010,89.450905,-0.022838,0.743082
50,0.0010,89.064018,-0.020910,0.743082
51,0.0121,88.990112,0.030702,0.743082
52,0.0233,89.485229,0.020497,0.743082
53,0.0344,88.980286,0.047693,0.743082
54,0.0455,89.290665,0.050551,0.743082
55,0.0567,89.472130,0.046369,0.743082
56,0.0678,89.169144,0.060630,0.743082
57,0.0789,89.140450,0.018573,0.743082
58,0.0901,89.099396,0.061649,0.743082
59,0.1012,89.631798,0.078077,0.743082
60,0.1123,88.989624,0.068283,0.743082
61,0.1235,88.987541,0.089284,0.743082
62,0.1346,89.362061,0.114311,0.743082
63,0.1457,89.146965,0.118549,0.743082
64,0.1569,89.072861,0.108976,0.743082
65,0.1680,88.968582,0.131504,0.743082
66,0.1791,89.072884,0.142835,0.743082
67,0.1903,88.964149,0.137495,0.743082
68,0.2014,88.903000,0.174905,0.743082
69,0.2125,89.745789,0.199256,0.743082
70,0.2237,89.424950,0.172458,0.743082
71,0.2348,88.948082,0.176989,0.743082
72,0.2459,89.570366,0.224968,0.743082
73,0.2571,89.215515,0.226187,0.743082
74,0.2682,89.204758,0.169825,0.743082
75,0.2793,89.101799,0.207560,0.743082
76,0.2905,88.724907,0.214002,0.743082
77,0.3016,88.986229,0.223657,0.743082
78,0.3127,89.152641,0.243781,0.743082
79,0.3239,89.245987,0.255911,0.743082
80,0.3350,89.073112,0.271517,0.743082
81,0.3461,89.055870,0.282084,0.743082
82,0.3573,88.927795,0.252609,0.743082
83,0.3684,89.196648,0.258417,0.743082
84,0.3795,89.336769,0.298169,0.743082
85,0.3907,89.356880,0.303872,0.743082
86,0.4018,89.227448,0.275590,0.743082
87,0.4129,89.530815,0.324631,0.743082
88,0.4241,89.231575,0.277291,0.743082
89,0.4352,89.272820,0.338074,0.743082
90,0.4463,89.326370,0.316798,0.743082
91,0.4575,89.403748,0.318458,0.743082
92,0.4686,89.208199,0.342459,0.743082
93,0.4797,89.401825,0.336057,0.743082
94,0.4909,89.573280,0.322137,0.743082
95,0.5020,88.975395,0.351843,0.743082
96,0.5131,88.944801,0.347081,0.743082
97,0.5243,89.175171,0.330788,0.743082
98,0.5354,89.417809,0.348010,0.743082
99,0.5465,89.029762,0.393380,0.743082
100,0.5577,89.139336,0.356885,0.743082
101,0.5688,88.836235,0.347746,0.743082
