step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,125.933495,0.004183,0.204958
1,0.0010,125.610008,0.013982,0.628780
2,0.0010,124.973976,0.023768,0.628780
3,0.0010,125.662575,-0.002498,0.628780
4,0.0010,125.098686,-0.007849,0.628780
5,0.0010,125.759354,-0.003424,0.628780
6,0.0010,125.971436,0.002204,0.628780
7,0.0010,125.994507,-0.013926,0.628780
8,0.0010,125.548477,-0.017747,0.628780
9,0.0010,125.401665,0.004003,0.628780
10,0.0010,125.916481,-0.009424,0.628780
11,0.0010,125.489967,-0.012647,0.628780
12,0.0010,125.951859,0.008831,0.628780
13,0.0010,125.707481,-0.003307,0.628780
14,0.0010,125.879814,-0.006857,0.628780
15,0.0010,125.614037,0.003117,0.628780
16,0.0010,125.493469,0.009832,0.628780
17,0.0010,125.250793,0.002187,0.628780
18,0.0010,125.877258,0.011623,0.628780
19,0.0010,125.283241,0.005819,0.628780
20,0.0010,125.160255,-0.010453,0.628780
21,0.0010,125.158546,0.003476,0.628780
22,0.0010,125.231300,0.006889,0.628780
23,0.0010,125.567017,-0.003354,0.628780
24,0.0010,124.861992,0.001704,0.628780
25,0.0010,125.192558,-0.005497,0.628780
26,0.0010,125.369507,0.012521,0.628780
27,0.0010,125.909721,0.000956,0.628780
28,0.0010,125.538078,0.009166,0.628780
29,0.0010,125.813965,0.020953,0.628780
30,0.0010,125.401550,-0.010411,0.628780
31,0.0010,125.296265,-0.009818,0.628780
32,0.0010,126.139603,0.014779,0.628780
33,0.0010,125.453064,0.009130,0.628780
34,0.0010,125.483696,0.014264,0.628780
35,0.0010,125.875061,-0.018316,0.628780
36,0.0010,125.244034,0.000886,0.628780
37,0.0010,125.853691,-0.021602,0.628780
38,0.0010,126.216568,-0.003167,0.628780
39,0.0010,125.611259,-0.005693,0.628780
40,0.0010,125.925659,-0.004895,0.628780
41,0.0010,125.714882,0.006330,0.628780
42,0.0010,125.562622,-0.002802,0.628780
43,0.0010,125.660400,0.005978,0.628780
44,0.0010,125.468681,0.008445,0.628780
45,0.0010,125.647926,0.014390,0.628780
46,0.0010,125.973831,0.004109,0.628780
47,0.0010,125.018471,0.000476,0.628780
48,0.0010,125.672661,-0.004714,0.628780
