step,beta,loss,buf_mean_E,buf_best_E
0,0.001,600.0,0.3417600188060096,0.3617600188060096
1,0.010998,599.0,0.35239619764026014,0.37239619764026016
2,0.020996,598.0,0.36326681908933833,0.38326681908933835
3,0.030994,597.0,0.3651710616026615,0.3851710616026615
4,0.040992,596.0,0.3757175119157259,0.3957175119157259
5,0.05099,595.0,0.3762888689701378,0.3962888689701378
6,0.060988,594.0,0.3914079496414189,0.4114079496414189
7,0.070986,593.0,0.40086630399092343,0.42086630399092345
8,0.080984,592.0,0.40842837863001996,0.42842837863002
9,0.09098200000000001,591.0,0.4184620267552325,0.4384620267552325
10,0.10098,590.0,0.4184620267552325,0.4384620267552325
11,0.110978,589.0,0.4245112157940314,0.4445112157940314
12,0.120976,588.0,0.4434125681741975,0.4634125681741975
13,0.130974,587.0,0.4434125681741975,0.4634125681741975
14,0.140972,586.0,0.4479601125929654,0.46796011259296544
15,0.15097,585.0,0.4528971647872283,0.4728971647872283
16,0.160968,584.0,0.45524121927262684,0.47524121927262686
17,0.170966,583.0,0.473433638515149,0.49343363851514904
18,0.180964,582.0,0.473433638515149,0.49343363851514904
19,0.190962,581.0,0.473433638515149,0.49343363851514904
20,0.20096,580.0,0.48009199578708195,0.500091995787082
21,0.210958,579.0,0.48009199578708195,0.500091995787082
22,0.22095599999999999,578.0,0.4897531560329187,0.5097531560329187
23,0.230954,577.0,0.4933042518058307,0.5133042518058307
24,0.240952,576.0,0.50624054834274,0.52624054834274
25,0.25095,575.0,0.50624054834274,0.52624054834274
26,0.260948,574.0,0.517241517155548,0.537241517155548
27,0.270946,573.0,0.5244415303363251,0.5444415303363251
28,0.28094399999999997,572.0,0.5258868746646349,0.5458868746646349
29,0.290942,571.0,0.5258868746646349,0.5458868746646349
30,0.30094,570.0,0.5314174302203921,0.5514174302203921
31,0.310938,569.0,0.5314174302203921,0.5514174302203921
32,0.320936,568.0,0.5383480115731354,0.5583480115731354
33,0.330934,567.0,0.5387140928760515,0.5587140928760516
34,0.340932,566.0,0.5503885489382304,0.5703885489382304
35,0.35093,565.0,0.5635850038521201,0.5835850038521201
36,0.360928,564.0,0.5635850038521201,0.5835850038521201
37,0.370926,563.0,0.5635850038521201,0.5835850038521201
38,0.380924,562.0,0.5635850038521201,0.5835850038521201
39,0.390922,561.0,0.5656346111673543,0.5856346111673543
40,0.40092,560.0,0.5688162485839964,0.5888162485839964
41,0.410918,559.0,0.5688162485839964,0.5888162485839964
42,0.420916,558.0,0.5760739001586132,0.5960739001586132
43,0.430914,557.0,0.5760739001586132,0.5960739001586132
44,0.44091199999999997,556.0,0.5762754307134169,0.5962754307134169
45,0.45091,555.0,0.5871917737253334,0.6071917737253334
46,0.460908,554.0,0.5871917737253334,0.6071917737253334
47,0.470906,553.0,0.5923618158499301,0.6123618158499301
48,0.480904,552.0,0.5923618158499301,0.6123618158499301
49,0.490902,551.0,0.6039244784523251,0.6239244784523251
50,0.5009,550.0,0.6039244784523251,0.6239244784523251
51,0.510898,549.0,0.6039244784523251,0.6239244784523251
52,0.520896,548.0,0.6044053549166905,0.6244053549166905
53,0.530894,547.0,0.6044053549166905,0.6244053549166905
54,0.540892,546.0,0.6082609158425126,0.6282609158425126
55,0.55089,545.0,0.6127281093349894,0.6327281093349895
56,0.5608879999999999,544.0,0.6169048606615682,0.6369048606615683
57,0.570886,543.0,0.6182541861932574,0.6382541861932575
58,0.580884,542.0,0.6182541861932574,0.6382541861932575
59,0.590882,541.0,0.6182541861932574,0.6382541861932575
60,0.60088,540.0,0.6323071200566162,0.6523071200566162
61,0.610878,539.0,0.6323071200566162,0.6523071200566162
62,0.620876,538.0,0.6323071200566162,0.6523071200566162
63,0.630874,537.0,0.6323071200566162,0.6523071200566162
64,0.640872,536.0,0.6323071200566162,0.6523071200566162
65,0.65087,535.0,0.6323071200566162,0.6523071200566162
66,0.660868,534.0,0.6323071200566162,0.6523071200566162
67,0.670866,533.0,0.6323071200566162,0.6523071200566162
68,0.680864,532.0,0.6442003684449586,0.6642003684449587
69,0.690862,531.0,0.6442003684449586,0.6642003684449587
70,0.70086,530.0,0.6442003684449586,0.6642003684449587
71,0.710858,529.0,0.6459848339179307,0.6659848339179307
72,0.720856,528.0,0.6468578984106639,0.6668578984106639
73,0.730854,527.0,0.6468578984106639,0.6668578984106639
74,0.740852,526.0,0.6479023192628532,0.6679023192628533
75,0.75085,525.0,0.6479023192628532,0.6679023192628533
76,0.760848,524.0,0.6479023192628532,0.6679023192628533
77,0.770846,523.0,0.6559045214566793,0.6759045214566793
78,0.780844,522.0,0.6559045214566793,0.6759045214566793
79,0.790842,521.0,0.6559045214566793,0.6759045214566793
80,0.80084,520.0,0.6559045214566793,0.6759045214566793
81,0.810838,519.0,0.6559045214566793,0.6759045214566793
82,0.820836,518.0,0.6605829101034638,0.6805829101034638
83,0.830834,517.0,0.6605829101034638,0.6805829101034638
84,0.840832,516.0,0.6605829101034638,0.6805829101034638
85,0.85083,515.0,0.6631696956660036,0.6831696956660036
86,0.860828,514.0,0.6631696956660036,0.6831696956660036
87,0.870826,513.0,0.6631696956660036,0.6831696956660036
88,0.8808239999999999,512.0,0.6668304492130868,0.6868304492130868
89,0.890822,511.0,0.6668304492130868,0.6868304492130868
90,0.90082,510.0,0.6668304492130868,0.6868304492130868
91,0.910818,509.0,0.6668304492130868,0.6868304492130868
92,0.920816,508.0,0.6668304492130868,0.6868304492130868
93,0.930814,507.0,0.6668304492130868,0.6868304492130868
94,0.940812,506.0,0.6668304492130868,0.6868304492130868
95,0.95081,505.0,0.6668304492130868,0.6868304492130868
96,0.960808,504.0,0.6746583197532497,0.6946583197532498
97,0.970806,503.0,0.6746583197532497,0.6946583197532498
98,0.980804,502.0,0.6746583197532497,0.6946583197532498
99,0.990802,501.0,0.6746583197532497,0.6946583197532498
100,1.0008,500.0,0.6766898004148151,0.6966898004148151
101,1.0107979999999999,499.0,0.6766898004148151,0.6966898004148151
102,1.0207959999999998,498.0,0.6766898004148151,0.6966898004148151
103,1.030794,497.0,0.6766898004148151,0.6966898004148151
104,1.040792,496.0,0.6766898004148151,0.6966898004148151
105,1.05079,495.0,0.6774200461898339,0.6974200461898339
106,1.0607879999999998,494.0,0.6774200461898339,0.6974200461898339
107,1.0707859999999998,493.0,0.6774200461898339,0.6974200461898339
108,1.080784,492.0,0.6823047215113804,0.7023047215113805
109,1.090782,491.0,0.6823047215113804,0.7023047215113805
110,1.1007799999999999,490.0,0.6823047215113804,0.7023047215113805
111,1.1107779999999998,489.0,0.6836616073972703,0.7036616073972704
112,1.1207759999999998,488.0,0.6836616073972703,0.7036616073972704
113,1.130774,487.0,0.6836616073972703,0.7036616073972704
114,1.140772,486.0,0.6836616073972703,0.7036616073972704
115,1.1507699999999998,485.0,0.6836616073972703,0.7036616073972704
116,1.1607679999999998,484.0,0.6836616073972703,0.7036616073972704
117,1.170766,483.0,0.6836616073972703,0.7036616073972704
118,1.180764,482.0,0.6902141442781589,0.7102141442781589
119,1.1907619999999999,481.0,0.6902141442781589,0.7102141442781589
120,1.2007599999999998,480.0,0.6902141442781589,0.7102141442781589
121,1.2107579999999998,479.0,0.6902141442781589,0.7102141442781589
122,1.220756,478.0,0.6902141442781589,0.7102141442781589
123,1.230754,477.0,0.6902141442781589,0.7102141442781589
124,1.2407519999999999,476.0,0.6902141442781589,0.7102141442781589
125,1.2507499999999998,475.0,0.6902141442781589,0.7102141442781589
126,1.260748,474.0,0.6902141442781589,0.7102141442781589
127,1.270746,473.0,0.6902141442781589,0.7102141442781589
128,1.2807439999999999,472.0,0.6902141442781589,0.7102141442781589
129,1.2907419999999998,471.0,0.6902141442781589,0.7102141442781589
130,1.3007399999999998,470.0,0.6902141442781589,0.7102141442781589
131,1.310738,469.0,0.6902141442781589,0.7102141442781589
132,1.320736,468.0,0.6922818871731448,0.7122818871731448
133,1.3307339999999999,467.0,0.6939639849419765,0.7139639849419765
134,1.3407319999999998,466.0,0.6939639849419765,0.7139639849419765
135,1.35073,465.0,0.6939639849419765,0.7139639849419765
136,1.360728,464.0,0.6939639849419765,0.7139639849419765
137,1.3707259999999999,463.0,0.7024279152268156,0.7224279152268156
138,1.3807239999999998,462.0,0.7024279152268156,0.7224279152268156
139,1.3907219999999998,461.0,0.7024279152268156,0.7224279152268156
140,1.40072,460.0,0.7024279152268156,0.7224279152268156
141,1.410718,459.0,0.7024279152268156,0.7224279152268156
142,1.4207159999999999,458.0,0.7024279152268156,0.7224279152268156
143,1.4307139999999998,457.0,0.7024279152268156,0.7224279152268156
144,1.440712,456.0,0.7024279152268156,0.7224279152268156
145,1.45071,455.0,0.7024279152268156,0.7224279152268156
146,1.460708,454.0,0.7024279152268156,0.7224279152268156
147,1.4707059999999998,453.0,0.7024279152268156,0.7224279152268156
148,1.4807039999999998,452.0,0.7024279152268156,0.7224279152268156
149,1.490702,451.0,0.7024279152268156,0.7224279152268156
150,1.5007,450.0,0.7024279152268156,0.7224279152268156
151,1.5106979999999999,449.0,0.7024279152268156,0.7224279152268156
152,1.5206959999999998,448.0,0.7024279152268156,0.7224279152268156
153,1.5306939999999998,447.0,0.7024279152268156,0.7224279152268156
154,1.540692,446.0,0.7024279152268156,0.7224279152268156
155,1.55069,445.0,0.7024279152268156,0.7224279152268156
156,1.5606879999999999,444.0,0.7024279152268156,0.7224279152268156
157,1.5706859999999998,443.0,0.7024279152268156,0.7224279152268156
158,1.580684,442.0,0.7035619252185834,0.7235619252185834
159,1.590682,441.0,0.7035619252185834,0.7235619252185834
