step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,534.334900,0.010863,0.109773
1,0.0010,533.055237,-0.002163,0.557714
2,0.0010,535.711121,-0.003239,0.557714
3,0.0010,533.283386,0.001016,0.557714
4,0.0010,533.965881,0.000703,0.557714
5,0.0010,534.750305,0.010423,0.557714
6,0.0010,532.585022,0.001801,0.557714
7,0.0010,532.628113,0.007573,0.557714
8,0.0010,534.954895,0.008927,0.557714
9,0.0010,535.737122,-0.006582,0.557714
10,0.0010,532.115967,0.007432,0.557714
11,0.0010,536.043457,-0.004426,0.557714
12,0.0010,535.505981,0.003306,0.557714
13,0.0010,533.680847,0.011494,0.557714
14,0.0010,536.813782,-0.006951,0.557714
15,0.0010,536.787231,0.001104,0.557714
16,0.0010,534.821899,0.003745,0.557714
17,0.0010,535.559448,0.003066,0.557714
18,0.0010,533.831787,-0.003109,0.557714
19,0.0010,535.156067,0.011973,0.557714
20,0.0010,533.839783,0.000642,0.557714
21,0.0010,536.379211,0.012750,0.557714
22,0.0010,535.591614,-0.013199,0.557714
23,0.0010,533.268555,-0.001472,0.557714
24,0.0010,536.898560,-0.007752,0.557714
25,0.0010,534.915344,-0.009318,0.557714
26,0.0010,536.112549,0.006486,0.557714
27,0.0010,536.701843,0.002907,0.557714
28,0.0010,535.712219,0.001514,0.557714
29,0.0010,535.449524,0.006983,0.557714
30,0.0010,535.842224,-0.002634,0.557714
31,0.0010,537.284119,0.007773,0.557714
32,0.0010,535.826111,0.002515,0.557714
33,0.0010,534.804016,0.012630,0.557714
34,0.0010,533.635681,-0.002715,0.557714
35,0.0010,534.285583,0.004132,0.557714
36,0.0010,534.887512,0.002183,0.557714
37,0.0010,534.305603,-0.005161,0.557714
38,0.0010,534.979675,-0.002501,0.557714
39,0.0010,535.268982,0.005129,0.557714
40,0.0010,534.498230,-0.009679,0.557714
41,0.0010,538.007935,-0.002960,0.557714
42,0.0010,537.016113,-0.003499,0.557714
43,0.0010,535.752747,0.006026,0.557714
44,0.0010,534.429382,-0.000207,0.557714
45,0.0010,536.737915,0.006992,0.557714
46,0.0010,534.603455,-0.006376,0.557714
47,0.0010,536.175232,0.004578,0.557714
48,0.0010,536.846619,-0.011775,0.557714
49,0.0010,536.626587,-0.003116,0.557714
50,0.0010,535.488464,-0.001210,0.557714
51,0.0121,537.557373,0.008947,0.557714
52,0.0233,535.057739,0.022160,0.557714
53,0.0344,537.302246,0.027892,0.557714
54,0.0455,534.987183,0.042172,0.557714
55,0.0567,534.423950,0.060894,0.557714
56,0.0678,536.251160,0.061825,0.557714
57,0.0789,536.683533,0.079609,0.557714
58,0.0901,534.620239,0.092582,0.557714
59,0.1012,534.023193,0.095101,0.557714
60,0.1123,534.986023,0.107065,0.557714
61,0.1235,534.604614,0.119978,0.557714
62,0.1346,535.272278,0.112437,0.557714
63,0.1457,537.790955,0.141395,0.557714
64,0.1569,537.059265,0.156612,0.557714
65,0.1680,535.307068,0.147754,0.557714
66,0.1791,535.436584,0.166089,0.557714
67,0.1903,537.673645,0.180489,0.557714
68,0.2014,535.624207,0.203287,0.557714
69,0.2125,536.165955,0.194396,0.557714
70,0.2237,533.207153,0.208426,0.557714
71,0.2348,535.862488,0.215621,0.557714
72,0.2459,532.938049,0.229225,0.557714
73,0.2571,534.530701,0.241907,0.557714
74,0.2682,534.030334,0.245968,0.557714
75,0.2793,536.423279,0.251569,0.557714
76,0.2905,535.951965,0.271958,0.557714
77,0.3016,537.139954,0.274109,0.557714
78,0.3127,538.557129,0.283842,0.557714
79,0.3239,534.403809,0.291199,0.557714
80,0.3350,531.761230,0.307619,0.557714
81,0.3461,534.285522,0.312827,0.557714
82,0.3573,534.581726,0.310587,0.557714
83,0.3684,535.686218,0.313037,0.557714
84,0.3795,537.258545,0.335898,0.557714
85,0.3907,535.589539,0.345342,0.557714
86,0.4018,533.500916,0.339670,0.557714
87,0.4129,533.644714,0.355501,0.557714
88,0.4241,535.028198,0.359261,0.557714
89,0.4352,535.798279,0.368404,0.557714
90,0.4463,535.586182,0.372739,0.557714
91,0.4575,533.283142,0.375547,0.557714
92,0.4686,535.227661,0.389915,0.557714
93,0.4797,534.474304,0.398643,0.557714
94,0.4909,531.462341,0.410747,0.557714
95,0.5020,532.632385,0.413046,0.557714
96,0.5131,530.871704,0.414815,0.557714
97,0.5243,533.243713,0.418236,0.557714
98,0.5354,531.660828,0.427776,0.557714
99,0.5465,532.586914,0.434563,0.557714
100,0.5577,530.909119,0.438625,0.557714
101,0.5688,531.740356,0.437901,0.557714
102,0.5799,526.427917,0.448898,0.557714
103,0.5911,525.912537,0.464378,0.557714
104,0.6022,526.659485,0.458035,0.557714
105,0.6133,529.256958,0.460386,0.557714
106,0.6245,526.035828,0.473565,0.557714
107,0.6356,524.389282,0.475272,0.557714
108,0.6468,524.333679,0.483649,0.557714
109,0.6579,522.349121,0.488602,0.557714
110,0.6690,520.619629,0.495081,0.557714
111,0.6802,520.148926,0.500781,0.557714
112,0.6913,519.801758,0.503453,0.557714
113,0.7024,518.155212,0.508503,0.557714
114,0.7136,515.445923,0.512125,0.557714
115,0.7247,510.821838,0.514559,0.557714
116,0.7358,511.558105,0.514456,0.557714
117,0.7470,508.453033,0.524861,0.557714
118,0.7581,506.405487,0.524619,0.565320
119,0.7692,505.353851,0.525902,0.565320
120,0.7804,501.103821,0.533957,0.565320
121,0.7915,498.421967,0.533352,0.570595
122,0.8026,496.735168,0.537505,0.570595
123,0.8138,495.810303,0.538314,0.580229
124,0.8249,493.335754,0.545465,0.580229
125,0.8360,488.306854,0.546936,0.580229
126,0.8472,486.600098,0.551648,0.580229
127,0.8583,483.861664,0.553675,0.585038
128,0.8694,481.811005,0.552382,0.585483
129,0.8806,478.868561,0.553993,0.585483
130,0.8917,476.839172,0.553890,0.586857
131,0.9028,471.076233,0.562212,0.589418
132,0.9140,466.174133,0.565290,0.592780
133,0.9251,460.680023,0.564511,0.592780
134,0.9362,456.082825,0.571100,0.592780
135,0.9474,455.269012,0.565325,0.598061
136,0.9585,448.436615,0.570244,0.598061
137,0.9696,446.157806,0.573891,0.598061
138,0.9808,442.448456,0.572120,0.603936
139,0.9919,437.794830,0.573090,0.603936
140,1.0030,432.340332,0.576742,0.603936
141,1.0142,426.038086,0.580882,0.604067
