step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,157.413437,0.000635,0.215780
1,0.0010,156.896103,-0.005296,0.695645
2,0.0010,157.628952,0.017155,0.695645
3,0.0010,157.409454,0.020545,0.695645
4,0.0010,157.143234,-0.019762,0.695645
5,0.0010,157.596146,0.006886,0.695645
6,0.0010,157.248856,0.014236,0.695645
7,0.0010,158.240677,-0.010413,0.695645
8,0.0010,156.713501,-0.013161,0.695645
9,0.0010,157.050339,0.018123,0.695645
10,0.0010,156.890732,-0.011016,0.695645
11,0.0010,157.155228,-0.007574,0.695645
12,0.0010,157.299316,0.017402,0.695645
13,0.0010,157.272369,0.003759,0.695645
14,0.0010,157.903122,-0.021195,0.695645
15,0.0010,157.391800,0.012348,0.695645
16,0.0010,157.521957,-0.006612,0.695645
17,0.0010,157.745468,0.008736,0.695645
18,0.0010,157.340195,-0.006374,0.695645
19,0.0010,156.982101,-0.003162,0.695645
20,0.0010,157.220840,0.020382,0.695645
21,0.0010,157.636963,-0.012140,0.695645
22,0.0010,156.918045,-0.022634,0.695645
23,0.0010,157.343063,0.026436,0.695645
24,0.0010,156.874130,-0.002593,0.695645
25,0.0010,157.244339,-0.002776,0.695645
26,0.0010,157.968658,-0.001442,0.695645
27,0.0010,157.334030,0.003563,0.695645
28,0.0010,157.940277,-0.003291,0.695645
29,0.0010,157.110275,0.003370,0.695645
30,0.0010,157.516891,0.033445,0.695645
31,0.0010,157.825317,-0.009761,0.695645
32,0.0010,157.401169,0.019145,0.695645
33,0.0010,157.806503,0.021494,0.695645
34,0.0010,157.444931,0.002533,0.695645
35,0.0010,156.685669,0.008048,0.695645
36,0.0010,157.296967,0.025021,0.695645
37,0.0010,157.112915,0.002030,0.695645
38,0.0010,157.087555,0.014633,0.695645
39,0.0010,157.160706,-0.006508,0.695645
40,0.0010,157.271103,-0.007323,0.695645
41,0.0010,157.283600,0.019384,0.695645
42,0.0010,157.330414,0.023587,0.695645
43,0.0010,157.530670,0.018275,0.695645
44,0.0010,157.238037,0.010256,0.695645
45,0.0010,156.556778,-0.004047,0.695645
46,0.0010,157.886154,0.008154,0.695645
47,0.0010,157.198563,0.012565,0.695645
48,0.0010,157.589691,-0.011970,0.695645
49,0.0010,156.887817,-0.009960,0.695645
50,0.0010,157.928329,0.006430,0.695645
51,0.0121,156.659622,0.019688,0.695645
52,0.0233,157.228104,0.023215,0.695645
53,0.0344,157.327866,0.060810,0.695645
54,0.0455,157.852631,0.054166,0.695645
55,0.0567,157.619827,0.052859,0.695645
56,0.0678,157.520752,0.065004,0.695645
57,0.0789,157.585617,0.075111,0.695645
58,0.0901,156.791122,0.087360,0.695645
59,0.1012,157.548325,0.107497,0.695645
60,0.1123,157.347168,0.111159,0.695645
61,0.1235,156.771927,0.103389,0.695645
62,0.1346,157.147873,0.130202,0.695645
63,0.1457,157.691574,0.146548,0.695645
64,0.1569,157.107086,0.158682,0.695645
65,0.1680,157.496536,0.148805,0.695645
66,0.1791,158.217316,0.162182,0.695645
67,0.1903,157.117920,0.182297,0.695645
68,0.2014,157.570358,0.180849,0.695645
69,0.2125,157.577576,0.202344,0.695645
70,0.2237,157.008240,0.202061,0.695645
71,0.2348,157.248276,0.216908,0.695645
72,0.2459,157.890915,0.231957,0.695645
73,0.2571,157.231247,0.239002,0.695645
74,0.2682,157.978973,0.235807,0.695645
75,0.2793,158.000488,0.244284,0.695645
76,0.2905,157.288620,0.286146,0.695645
