step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,50.102757,-0.033321,0.461613
1,0.0010,50.106655,-0.009383,0.646471
2,0.0010,49.946472,0.047402,0.646471
3,0.0010,49.983673,0.020654,0.646471
4,0.0010,49.988064,0.019665,0.646471
5,0.0010,49.829655,0.062350,0.646471
6,0.0010,49.873650,0.036380,0.646471
7,0.0010,50.023567,-0.003939,0.646471
8,0.0010,49.940636,-0.022622,0.646471
9,0.0010,50.062298,0.010321,0.646471
10,0.0010,50.209869,-0.003123,0.646471
11,0.0010,50.081608,0.101490,0.646471
12,0.0010,49.971104,0.010992,0.646471
13,0.0010,49.984222,0.018094,0.646471
14,0.0010,50.111118,0.044282,0.646471
15,0.0010,50.113644,0.000788,0.646471
16,0.0010,49.997566,0.034033,0.646471
17,0.0010,50.039516,-0.048472,0.646471
18,0.0010,49.977467,0.002769,0.646471
19,0.0010,50.130337,0.002891,0.646471
20,0.0010,50.082420,0.017570,0.646471
21,0.0010,49.989452,0.063712,0.646471
22,0.0010,50.013760,0.036533,0.646471
23,0.0010,50.101490,0.034713,0.646471
24,0.0010,50.169094,-0.014820,0.646471
25,0.0010,49.986355,-0.024480,0.646471
26,0.0010,50.028549,0.027486,0.646471
27,0.0010,49.943798,-0.017485,0.646471
28,0.0010,49.917156,-0.013211,0.646471
29,0.0010,50.012375,0.012138,0.646471
30,0.0010,49.934383,0.004057,0.646471
31,0.0010,49.916290,-0.029036,0.646471
32,0.0010,50.114922,-0.001880,0.646471
33,0.0010,50.051186,0.027213,0.646471
34,0.0010,50.220284,0.013081,0.646471
35,0.0010,50.111256,0.015463,0.646471
36,0.0010,49.924591,-0.024262,0.646471
37,0.0010,50.066044,0.011244,0.646471
38,0.0010,50.263172,-0.072219,0.646471
39,0.0010,49.970440,0.011049,0.646471
40,0.0010,50.146297,-0.008393,0.646471
41,0.0010,49.781738,0.027523,0.646471
42,0.0010,50.068420,-0.034468,0.646471
43,0.0010,50.056118,-0.004937,0.646471
44,0.0010,49.886871,-0.082888,0.646471
45,0.0010,50.109718,0.008638,0.646471
46,0.0010,49.948303,0.008356,0.646471
47,0.0010,50.032131,0.020790,0.646471
48,0.0010,49.985786,-0.002107,0.646471
49,0.0010,49.930553,-0.011227,0.646471
50,0.0010,49.882317,-0.009502,0.646471
51,0.0121,50.342834,0.049827,0.646471
52,0.0233,49.946568,0.006376,0.646471
53,0.0344,49.747730,-0.001788,0.646471
54,0.0455,49.859116,0.064066,0.646471
55,0.0567,50.287220,0.044529,0.646471
56,0.0678,50.002228,0.015503,0.646471
57,0.0789,49.908722,0.014080,0.646471
58,0.0901,49.993099,0.039552,0.646471
59,0.1012,50.168324,0.036370,0.646471
60,0.1123,50.123123,0.076004,0.646471
61,0.1235,50.016171,0.126591,0.646471
62,0.1346,50.284676,0.081834,0.646471
63,0.1457,50.250256,0.063090,0.646471
64,0.1569,50.150448,0.110915,0.646471
65,0.1680,49.921844,0.080997,0.646471
66,0.1791,50.093239,0.132547,0.646471
67,0.1903,50.098339,0.139270,0.646471
68,0.2014,50.067932,0.194318,0.646471
69,0.2125,49.859673,0.145089,0.646471
70,0.2237,50.146427,0.194576,0.646471
71,0.2348,50.036938,0.241017,0.646471
72,0.2459,50.105446,0.225161,0.646471
73,0.2571,50.163486,0.198782,0.646471
74,0.2682,49.862415,0.154892,0.646471
75,0.2793,50.033260,0.178359,0.646471
76,0.2905,50.048878,0.233696,0.646471
77,0.3016,50.006104,0.224857,0.646471
78,0.3127,50.173901,0.226669,0.646471
79,0.3239,50.130196,0.200263,0.646471
80,0.3350,49.917786,0.279184,0.646471
