step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,361.851501,-0.018648,0.212184
1,0.0010,362.393524,0.008314,0.802090
2,0.0010,362.380951,-0.016730,0.802090
3,0.0010,361.200165,0.023326,0.802090
4,0.0010,360.537811,0.004390,0.802090
5,0.0010,361.099548,0.004481,0.802090
6,0.0010,360.583923,-0.000193,0.802090
7,0.0010,362.576965,0.022523,0.802090
8,0.0010,362.271942,-0.016881,0.802090
9,0.0010,361.590576,0.021713,0.802090
10,0.0010,362.340820,0.005677,0.802090
11,0.0010,362.791382,-0.011765,0.802090
12,0.0010,361.531067,0.006422,0.802090
13,0.0010,360.422546,0.017902,0.802090
14,0.0010,361.826019,0.033256,0.802090
15,0.0010,361.887146,-0.002485,0.802090
16,0.0010,361.705658,0.025626,0.802090
17,0.0010,360.287781,-0.004818,0.802090
18,0.0010,362.763519,0.006423,0.802090
19,0.0010,362.521698,-0.003701,0.802090
20,0.0010,361.837006,0.012371,0.802090
21,0.0010,361.736084,0.001204,0.802090
22,0.0010,360.767487,-0.019601,0.802090
23,0.0010,361.877747,0.006810,0.802090
24,0.0010,362.275482,0.000500,0.802090
25,0.0010,363.025696,0.000747,0.802090
26,0.0010,360.823059,0.003380,0.802090
27,0.0010,362.249207,-0.018875,0.802090
28,0.0010,361.098083,0.011459,0.802090
29,0.0010,360.709564,0.004152,0.802090
30,0.0010,361.401550,-0.007775,0.802090
31,0.0010,362.620514,-0.027652,0.802090
32,0.0010,360.748322,-0.006588,0.802090
33,0.0010,363.362640,-0.005263,0.802090
34,0.0010,360.459808,0.005252,0.802090
35,0.0010,362.751038,0.000948,0.802090
36,0.0010,360.861572,0.020065,0.802090
37,0.0010,361.013702,0.009705,0.802090
38,0.0010,363.416077,0.000871,0.802090
39,0.0010,363.223450,0.001635,0.802090
40,0.0010,362.746246,0.013737,0.802090
41,0.0010,360.609314,-0.019868,0.802090
42,0.0010,361.009552,-0.005565,0.802090
43,0.0010,362.840179,0.005601,0.802090
44,0.0010,362.198944,0.017951,0.802090
45,0.0010,361.214874,0.004702,0.802090
46,0.0010,362.763580,0.001920,0.802090
47,0.0010,362.883575,-0.028882,0.802090
48,0.0010,361.905609,-0.006818,0.802090
49,0.0010,362.758209,0.018321,0.802090
50,0.0010,362.704437,-0.007407,0.802090
51,0.0121,362.543457,-0.006103,0.802090
52,0.0233,362.971497,0.056401,0.802090
53,0.0344,361.686646,0.038049,0.802090
54,0.0455,362.557587,0.048900,0.802090
55,0.0567,361.470917,0.054354,0.802090
56,0.0678,363.268555,0.077308,0.802090
57,0.0789,361.842285,0.048494,0.802090
58,0.0901,362.393402,0.093677,0.802090
59,0.1012,363.303253,0.091711,0.802090
60,0.1123,363.032227,0.110234,0.802090
61,0.1235,362.415558,0.127930,0.802090
62,0.1346,363.219116,0.138489,0.802090
63,0.1457,360.784332,0.167032,0.802090
64,0.1569,361.216125,0.162624,0.802090
65,0.1680,361.940399,0.200638,0.802090
66,0.1791,361.623871,0.182001,0.802090
67,0.1903,361.151855,0.191933,0.802090
68,0.2014,362.796600,0.215841,0.802090
69,0.2125,361.286133,0.237462,0.802090
70,0.2237,361.781586,0.223153,0.802090
71,0.2348,362.915863,0.228269,0.802090
72,0.2459,361.391998,0.261119,0.802090
73,0.2571,363.697479,0.253793,0.802090
74,0.2682,362.354095,0.256677,0.802090
75,0.2793,362.763916,0.279303,0.802090
76,0.2905,364.100067,0.271571,0.802090
