step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,238.892197,0.016247,0.150297
1,0.0010,238.546707,0.002219,0.592446
2,0.0010,238.760742,0.010970,0.592446
3,0.0010,239.158936,0.002158,0.592446
4,0.0010,239.376633,0.009129,0.592446
5,0.0010,238.682663,0.003448,0.592446
6,0.0010,239.326050,-0.003475,0.592446
7,0.0010,239.859177,-0.010831,0.592446
8,0.0010,237.921249,-0.002589,0.592446
9,0.0010,237.898346,0.001166,0.592446
10,0.0010,238.055206,0.015157,0.592446
11,0.0010,238.065750,0.008625,0.592446
12,0.0010,239.008698,0.009888,0.592446
13,0.0010,238.841949,-0.005052,0.592446
14,0.0010,237.844437,0.005521,0.592446
15,0.0010,239.207596,-0.001293,0.592446
16,0.0010,238.240387,0.002700,0.592446
17,0.0010,238.438629,-0.016693,0.592446
18,0.0010,238.480270,-0.001726,0.592446
19,0.0010,238.040146,0.009434,0.592446
20,0.0010,238.840164,-0.002970,0.592446
21,0.0010,238.709915,0.005464,0.592446
22,0.0010,237.995560,-0.010616,0.592446
23,0.0010,239.240753,0.003951,0.592446
24,0.0010,239.015167,-0.001109,0.592446
25,0.0010,239.873642,-0.007680,0.592446
26,0.0010,239.551956,0.005252,0.592446
27,0.0010,239.375443,0.003916,0.592446
28,0.0010,238.797653,0.007105,0.592446
29,0.0010,238.961349,-0.012584,0.592446
30,0.0010,239.659531,-0.008902,0.592446
31,0.0010,238.560699,-0.007132,0.592446
32,0.0010,238.486572,-0.007778,0.592446
33,0.0010,239.335602,-0.001835,0.592446
34,0.0010,237.905029,0.017163,0.592446
35,0.0010,238.374832,0.001284,0.592446
36,0.0010,239.569244,0.010273,0.592446
37,0.0010,239.300156,0.005326,0.592446
38,0.0010,238.781357,0.007655,0.592446
39,0.0010,239.336624,-0.002207,0.592446
40,0.0010,238.894409,-0.017596,0.592446
41,0.0010,239.342728,-0.006374,0.592446
42,0.0010,238.870758,-0.014471,0.592446
43,0.0010,238.348068,-0.019779,0.592446
44,0.0010,238.785873,-0.029508,0.592446
45,0.0010,239.325928,0.018782,0.592446
46,0.0010,238.328537,0.013809,0.592446
47,0.0010,238.722809,0.015070,0.592446
48,0.0010,239.126389,0.002060,0.592446
49,0.0010,239.181808,0.006711,0.592446
50,0.0010,239.276764,0.007715,0.592446
51,0.0121,238.485214,0.014335,0.592446
52,0.0233,238.569077,0.032462,0.592446
53,0.0344,238.296661,0.039487,0.592446
54,0.0455,238.622513,0.047277,0.592446
55,0.0567,239.678574,0.053480,0.592446
56,0.0678,238.456207,0.069262,0.592446
57,0.0789,238.862656,0.075374,0.592446
58,0.0901,239.008667,0.086131,0.592446
59,0.1012,238.349274,0.100377,0.592446
60,0.1123,238.948486,0.111585,0.592446
61,0.1235,238.724686,0.123458,0.592446
62,0.1346,239.266159,0.134137,0.592446
63,0.1457,239.589355,0.164915,0.592446
64,0.1569,238.846970,0.155335,0.592446
65,0.1680,238.580368,0.158344,0.592446
66,0.1791,239.675247,0.178722,0.592446
67,0.1903,238.443512,0.185000,0.592446
68,0.2014,238.735992,0.202860,0.592446
69,0.2125,239.309616,0.222580,0.592446
70,0.2237,238.884964,0.210802,0.592446
71,0.2348,239.574997,0.227002,0.592446
72,0.2459,239.528915,0.237743,0.592446
73,0.2571,238.538376,0.248537,0.592446
74,0.2682,239.029007,0.252630,0.592446
75,0.2793,238.616821,0.262611,0.592446
76,0.2905,239.872070,0.287266,0.592446
77,0.3016,238.548737,0.283472,0.592446
78,0.3127,240.073837,0.302778,0.592446
79,0.3239,237.892532,0.303096,0.592446
80,0.3350,238.382614,0.316195,0.592446
81,0.3461,237.699982,0.326932,0.592446
82,0.3573,239.860703,0.331247,0.592446
83,0.3684,238.344727,0.348629,0.592446
84,0.3795,238.703964,0.347492,0.592446
85,0.3907,238.550735,0.345840,0.592446
86,0.4018,238.863922,0.359818,0.592446
