step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,22.218237,0.006250,0.875000
1,0.0010,22.220116,0.068750,1.000000
2,0.0010,22.177414,-0.018750,1.000000
3,0.0010,22.134369,0.006250,1.000000
4,0.0010,22.169849,-0.012500,1.000000
5,0.0010,22.162228,0.037500,1.000000
6,0.0010,22.167456,0.012500,1.000000
7,0.0010,22.137999,0.018750,1.000000
8,0.0010,22.119261,0.006250,1.000000
9,0.0010,22.173416,-0.006250,1.000000
10,0.0010,22.169214,-0.018750,1.000000
11,0.0010,22.208363,0.018750,1.000000
12,0.0010,22.139194,0.068750,1.000000
13,0.0010,22.152811,-0.075000,1.000000
14,0.0010,22.147871,0.012500,1.000000
15,0.0010,22.164982,0.018750,1.000000
16,0.0010,22.133364,0.037500,1.000000
17,0.0010,22.300026,0.137500,1.000000
18,0.0010,22.255537,0.012500,1.000000
19,0.0010,22.185369,-0.025000,1.000000
20,0.0010,22.216034,-0.006250,1.000000
21,0.0010,22.164675,-0.118750,1.000000
22,0.0010,22.220167,-0.062500,1.000000
23,0.0010,22.171583,0.018750,1.000000
24,0.0010,22.207037,0.081250,1.000000
25,0.0010,22.200871,0.093750,1.000000
26,0.0010,22.231695,0.000000,1.000000
27,0.0010,22.193983,-0.087500,1.000000
28,0.0010,22.237047,0.043750,1.000000
29,0.0010,22.197966,-0.050000,1.000000
30,0.0010,22.257030,-0.056250,1.000000
31,0.0010,22.202301,-0.025000,1.000000
32,0.0010,22.220259,0.025000,1.000000
33,0.0010,22.228113,-0.006250,1.000000
34,0.0010,22.116905,-0.062500,1.000000
35,0.0010,22.160904,-0.012500,1.000000
36,0.0010,22.193048,0.081250,1.000000
37,0.0010,22.155821,-0.075000,1.000000
38,0.0010,22.242933,-0.068750,1.000000
39,0.0010,22.280962,0.050000,1.000000
40,0.0010,22.213064,0.006250,1.000000
41,0.0010,22.280758,0.075000,1.000000
42,0.0010,22.194355,-0.050000,1.000000
43,0.0010,22.099533,-0.012500,1.000000
44,0.0010,22.131144,0.006250,1.000000
45,0.0010,22.231054,-0.006250,1.000000
46,0.0010,22.222025,0.012500,1.000000
47,0.0010,22.229336,-0.006250,1.000000
48,0.0010,22.145729,0.018750,1.000000
49,0.0010,22.187946,0.093750,1.000000
50,0.0010,22.225525,0.012500,1.000000
51,0.0121,22.204437,-0.006250,1.000000
52,0.0233,22.233368,-0.068750,1.000000
53,0.0344,22.151833,0.050000,1.000000
54,0.0455,22.191725,0.056250,1.000000
55,0.0567,22.189026,-0.012500,1.000000
56,0.0678,22.223272,0.137500,1.000000
57,0.0789,22.208662,0.006250,1.000000
58,0.0901,22.145994,0.131250,1.000000
59,0.1012,22.185820,0.181250,1.000000
60,0.1123,22.215260,0.118750,1.000000
61,0.1235,22.247465,0.087500,1.000000
62,0.1346,22.180346,0.168750,1.000000
63,0.1457,22.237122,0.181250,1.000000
64,0.1569,22.174213,0.081250,1.000000
65,0.1680,22.222731,0.212500,1.000000
66,0.1791,22.163626,0.181250,1.000000
67,0.1903,22.213520,0.181250,1.000000
68,0.2014,22.111887,0.131250,1.000000
69,0.2125,22.237320,0.187500,1.000000
70,0.2237,22.248529,0.137500,1.000000
71,0.2348,22.267288,0.231250,1.000000
72,0.2459,22.146276,0.206250,1.000000
73,0.2571,22.144506,0.275000,1.000000
74,0.2682,22.319586,0.231250,1.000000
75,0.2793,22.283751,0.337500,1.000000
76,0.2905,22.124146,0.325000,1.000000
77,0.3016,22.237293,0.312500,1.000000
78,0.3127,22.294617,0.287500,1.000000
79,0.3239,22.109470,0.293750,1.000000
80,0.3350,22.165625,0.337500,1.000000
81,0.3461,22.214243,0.406250,1.000000
82,0.3573,22.299841,0.343750,1.000000
83,0.3684,22.226589,0.356250,1.000000
84,0.3795,22.048176,0.387500,1.000000
85,0.3907,22.250793,0.387500,1.000000
86,0.4018,22.191437,0.325000,1.000000
87,0.4129,22.190357,0.337500,1.000000
88,0.4241,22.175308,0.343750,1.000000
89,0.4352,22.211124,0.418750,1.000000
90,0.4463,22.140385,0.337500,1.000000
91,0.4575,22.263361,0.381250,1.000000
92,0.4686,22.381874,0.393750,1.000000
93,0.4797,22.240873,0.500000,1.000000
94,0.4909,22.204632,0.468750,1.000000
95,0.5020,22.308121,0.343750,1.000000
96,0.5131,22.163681,0.525000,1.000000
97,0.5243,22.151005,0.356250,1.000000
98,0.5354,22.262846,0.518750,1.000000
99,0.5465,22.157166,0.587500,1.000000
100,0.5577,22.219137,0.406250,1.000000
101,0.5688,22.204618,0.493750,1.000000
102,0.5799,22.269783,0.493750,1.000000
103,0.5911,22.137177,0.512500,1.000000
104,0.6022,22.181601,0.575000,1.000000
105,0.6133,22.192982,0.581250,1.000000
106,0.6245,22.240688,0.581250,1.000000
107,0.6356,22.174164,0.550000,1.000000
108,0.6468,22.146917,0.450000,1.000000
109,0.6579,22.258856,0.631250,1.000000
110,0.6690,22.225485,0.612500,1.000000
111,0.6802,22.146719,0.562500,1.000000
112,0.6913,22.104946,0.668750,1.000000
113,0.7024,22.203924,0.756250,1.000000
114,0.7136,22.263317,0.581250,1.000000
115,0.7247,22.122095,0.662500,1.000000
116,0.7358,22.281044,0.593750,1.000000
117,0.7470,22.167532,0.668750,1.000000
118,0.7581,22.242563,0.637500,1.000000
119,0.7692,22.184374,0.612500,1.000000
120,0.7804,22.226700,0.625000,1.000000
121,0.7915,22.210707,0.687500,1.000000
122,0.8026,22.236450,0.618750,1.000000
123,0.8138,22.155334,0.668750,1.000000
124,0.8249,22.133209,0.693750,1.000000
125,0.8360,22.204649,0.737500,1.000000
126,0.8472,22.122427,0.725000,1.000000
127,0.8583,22.186378,0.693750,1.000000
128,0.8694,22.259846,0.787500,1.000000
129,0.8806,22.152576,0.750000,1.000000
130,0.8917,22.166857,0.737500,1.000000
131,0.9028,22.203489,0.756250,1.000000
132,0.9140,22.241901,0.743750,1.000000
133,0.9251,22.147434,0.743750,1.000000
134,0.9362,22.103842,0.687500,1.000000
135,0.9474,22.071360,0.756250,1.000000
136,0.9585,22.211340,0.725000,1.000000
137,0.9696,22.224760,0.775000,1.000000
138,0.9808,22.211996,0.793750,1.000000
139,0.9919,22.303009,0.725000,1.000000
140,1.0030,22.204746,0.787500,1.000000
141,1.0142,22.328718,0.787500,1.000000
142,1.0253,22.212851,0.818750,1.000000
143,1.0364,22.322968,0.768750,1.000000
144,1.0476,22.278021,0.837500,1.000000
145,1.0587,22.235617,0.781250,1.000000
146,1.0698,22.243765,0.743750,1.000000
147,1.0810,22.115400,0.812500,1.000000
148,1.0921,22.245361,0.806250,1.000000
149,1.1032,22.088463,0.831250,1.000000
150,1.1144,22.137104,0.825000,1.000000
151,1.1255,22.137838,0.825000,1.000000
152,1.1366,22.194422,0.793750,1.000000
153,1.1478,22.174374,0.812500,1.000000
154,1.1589,22.150162,0.825000,1.000000
155,1.1700,22.166084,0.843750,1.000000
156,1.1812,22.220148,0.862500,1.000000
157,1.1923,22.227324,0.762500,1.000000
158,1.2034,22.201406,0.806250,1.000000
159,1.2146,22.162893,0.837500,1.000000
160,1.2257,22.114172,0.856250,1.000000
161,1.2368,22.140406,0.837500,1.000000
162,1.2480,22.072203,0.806250,1.000000
163,1.2591,22.131685,0.843750,1.000000
164,1.2702,22.136868,0.837500,1.000000
165,1.2814,22.166891,0.875000,1.000000
166,1.2925,22.194792,0.837500,1.000000
167,1.3036,22.163521,0.893750,1.000000
168,1.3148,22.088043,0.875000,1.000000
169,1.3259,21.987410,0.868750,1.000000
170,1.3370,21.996603,0.856250,1.000000
171,1.3482,22.047443,0.881250,1.000000
172,1.3593,22.060011,0.850000,1.000000
173,1.3704,22.050108,0.837500,1.000000
174,1.3816,22.108103,0.831250,1.000000
175,1.3927,22.086973,0.850000,1.000000
176,1.4038,22.079721,0.825000,1.000000
177,1.4150,22.134022,0.868750,1.000000
178,1.4261,22.022089,0.868750,1.000000
