step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,17.349279,-0.109660,0.707669
1,0.0010,17.404591,0.007643,0.741175
2,0.0010,17.386612,-0.052016,0.741175
3,0.0010,17.357746,-0.028522,0.741175
4,0.0010,17.421959,0.074093,0.741175
5,0.0010,17.370827,0.073767,0.741175
6,0.0010,17.337732,-0.023684,0.741175
7,0.0010,17.299330,-0.027405,0.741175
8,0.0010,17.362608,0.057160,0.741175
9,0.0010,17.373844,0.045269,0.741175
10,0.0010,17.296335,0.063606,0.741175
11,0.0010,17.372852,0.060624,0.741175
12,0.0010,17.298031,0.096897,0.741175
13,0.0010,17.316008,-0.025958,0.741175
14,0.0010,17.299669,-0.046061,0.741175
15,0.0010,17.379324,0.028616,0.741175
16,0.0010,17.325186,-0.056312,0.741175
17,0.0010,17.433607,0.012815,0.741175
18,0.0010,17.351337,-0.021579,0.741175
19,0.0010,17.327387,0.016248,0.741175
20,0.0010,17.374083,-0.015680,0.741175
21,0.0010,17.372347,0.058394,0.741175
22,0.0010,17.392279,-0.005337,0.741175
23,0.0010,17.258751,0.085883,0.741175
24,0.0010,17.338545,0.050667,0.741175
25,0.0010,17.308077,0.049936,0.741175
26,0.0010,17.341629,-0.017238,0.741175
27,0.0010,17.335806,-0.016756,0.741175
28,0.0010,17.381790,0.016965,0.741175
29,0.0010,17.359266,-0.039756,0.741175
30,0.0010,17.424749,0.008556,0.741175
31,0.0010,17.398520,0.014484,0.741175
32,0.0010,17.343576,0.051212,0.741175
33,0.0010,17.336481,-0.040963,0.741175
34,0.0010,17.356947,-0.051584,0.741175
35,0.0010,17.279543,0.013520,0.741175
36,0.0010,17.288816,-0.012636,0.741175
37,0.0010,17.305908,-0.042512,0.741175
38,0.0010,17.382139,0.042796,0.741175
39,0.0010,17.394228,0.044865,0.741175
40,0.0010,17.301706,-0.059125,0.741175
41,0.0010,17.387602,0.039425,0.741175
42,0.0010,17.320951,0.062666,0.741175
43,0.0010,17.328659,-0.074133,0.741175
44,0.0010,17.325148,0.038614,0.741175
45,0.0010,17.297096,-0.000020,0.741175
46,0.0010,17.435766,0.170341,0.741175
47,0.0010,17.342371,-0.039487,0.741175
48,0.0010,17.404057,0.109789,0.741175
49,0.0010,17.339912,0.002637,0.741175
50,0.0010,17.356134,0.001916,0.741175
51,0.0121,17.398584,0.073706,0.741175
52,0.0233,17.359480,-0.031781,0.741175
53,0.0344,17.366545,0.127883,0.741175
54,0.0455,17.315947,-0.034345,0.741175
55,0.0567,17.358265,0.127847,0.741175
56,0.0678,17.371613,-0.054463,0.741175
57,0.0789,17.326035,0.041357,0.741175
58,0.0901,17.364960,0.147486,0.741175
59,0.1012,17.336136,0.132069,0.741175
60,0.1123,17.296303,0.074117,0.741175
61,0.1235,17.326391,0.135312,0.741175
62,0.1346,17.332552,0.164545,0.741175
63,0.1457,17.329758,0.104745,0.741175
64,0.1569,17.363668,0.140103,0.741175
65,0.1680,17.309290,0.205427,0.741175
66,0.1791,17.247644,0.154277,0.741175
67,0.1903,17.323517,0.162366,0.741175
68,0.2014,17.381987,0.133378,0.741175
69,0.2125,17.411772,0.183826,0.741175
70,0.2237,17.440977,0.275223,0.741175
71,0.2348,17.302917,0.156297,0.741175
72,0.2459,17.306309,0.258108,0.741175
73,0.2571,17.339476,0.208421,0.741175
74,0.2682,17.263891,0.281516,0.741175
75,0.2793,17.393822,0.222033,0.741175
76,0.2905,17.385214,0.269613,0.741175
77,0.3016,17.299978,0.371240,0.741175
78,0.3127,17.314056,0.306487,0.741175
79,0.3239,17.387985,0.285954,0.741175
80,0.3350,17.400318,0.356565,0.741175
81,0.3461,17.375834,0.272417,0.741175
82,0.3573,17.369350,0.273993,0.741175
83,0.3684,17.299370,0.372630,0.741175
84,0.3795,17.363432,0.332190,0.741175
85,0.3907,17.345587,0.323846,0.741175
86,0.4018,17.333330,0.361235,0.741175
87,0.4129,17.374533,0.425165,0.741175
