step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,238.102859,0.003235,0.138235
1,0.0010,239.191772,0.011176,0.685294
2,0.0010,238.787918,0.002941,0.685294
3,0.0010,237.133347,0.007647,0.685294
4,0.0010,238.269455,0.001765,0.685294
5,0.0010,239.070633,0.002941,0.685294
6,0.0010,237.283493,0.013824,0.685294
7,0.0010,238.741440,0.014118,0.685294
8,0.0010,238.066650,-0.015588,0.685294
9,0.0010,238.545944,0.017353,0.685294
10,0.0010,238.375885,-0.012059,0.685294
11,0.0010,238.361130,-0.007941,0.685294
12,0.0010,238.127396,-0.001765,0.685294
13,0.0010,238.889145,0.002941,0.685294
14,0.0010,239.405472,-0.010294,0.685294
15,0.0010,238.688110,-0.002059,0.685294
16,0.0010,238.255539,0.007059,0.685294
17,0.0010,238.292099,0.009412,0.685294
18,0.0010,238.060699,0.006765,0.685294
19,0.0010,239.789627,-0.007059,0.685294
20,0.0010,239.869949,0.012059,0.685294
21,0.0010,239.554108,0.006176,0.685294
22,0.0010,239.337753,0.003824,0.685294
23,0.0010,239.547165,-0.012941,0.685294
24,0.0010,239.017532,0.007353,0.685294
25,0.0010,238.942245,0.001765,0.685294
26,0.0010,238.995758,-0.000000,0.685294
27,0.0010,237.792465,0.010294,0.685294
28,0.0010,238.076569,0.000000,0.685294
29,0.0010,239.372116,-0.014118,0.685294
30,0.0010,238.791992,-0.003824,0.685294
31,0.0010,238.467392,0.005000,0.685294
32,0.0010,238.499054,-0.009706,0.685294
33,0.0010,238.338043,0.005000,0.685294
34,0.0010,239.645065,0.002059,0.685294
35,0.0010,238.693710,-0.009706,0.685294
36,0.0010,238.674713,-0.009118,0.685294
37,0.0010,239.239410,-0.002647,0.685294
38,0.0010,239.927734,0.017353,0.685294
39,0.0010,239.327789,0.002941,0.685294
40,0.0010,239.338943,-0.004412,0.685294
41,0.0010,238.930908,-0.002941,0.685294
42,0.0010,238.481354,-0.004412,0.685294
43,0.0010,238.754868,-0.002647,0.685294
44,0.0010,239.888947,-0.006176,0.685294
45,0.0010,239.757233,0.009412,0.685294
46,0.0010,239.279251,0.009706,0.685294
47,0.0010,238.378464,-0.001765,0.685294
48,0.0010,238.479645,0.004412,0.685294
49,0.0010,238.417038,-0.010000,0.685294
50,0.0010,239.129990,0.023235,0.685294
51,0.0121,238.332672,0.019412,0.685294
52,0.0233,238.591537,0.032647,0.685294
53,0.0344,239.326218,0.036765,0.685294
54,0.0455,238.396759,0.034118,0.685294
55,0.0567,237.801315,0.064118,0.685294
56,0.0678,238.260696,0.047059,0.685294
57,0.0789,239.186066,0.073529,0.685294
58,0.0901,239.197800,0.088235,0.685294
59,0.1012,239.806351,0.097059,0.685294
60,0.1123,239.419586,0.132059,0.685294
61,0.1235,239.301910,0.119706,0.685294
62,0.1346,237.643677,0.138824,0.685294
63,0.1457,239.022507,0.156471,0.685294
64,0.1569,238.859039,0.163529,0.685294
65,0.1680,238.575150,0.162647,0.685294
66,0.1791,238.787994,0.182941,0.685294
67,0.1903,239.851517,0.197059,0.685294
68,0.2014,239.302612,0.210882,0.685294
69,0.2125,240.036774,0.219118,0.685294
70,0.2237,238.512848,0.227941,0.685294
71,0.2348,239.351669,0.226765,0.685294
72,0.2459,238.905319,0.248824,0.685294
73,0.2571,238.801956,0.235000,0.685294
74,0.2682,239.258453,0.262059,0.685294
75,0.2793,238.063721,0.273529,0.685294
76,0.2905,239.383499,0.279706,0.685294
77,0.3016,239.285568,0.311765,0.685294
78,0.3127,239.183838,0.295882,0.685294
79,0.3239,239.110550,0.318529,0.685294
80,0.3350,239.156570,0.337059,0.685294
81,0.3461,239.342773,0.348235,0.685294
82,0.3573,239.019821,0.336176,0.685294
83,0.3684,238.579132,0.347941,0.685294
