step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,44.544552,0.055105,0.468725
1,0.0010,44.715206,0.014644,0.892519
2,0.0010,44.422508,0.027854,0.892519
3,0.0010,44.416454,-0.023819,0.892519
4,0.0010,44.605091,-0.001337,0.892519
5,0.0010,44.517727,-0.000887,0.892519
6,0.0010,44.483639,0.032642,0.892519
7,0.0010,44.615028,-0.041764,0.892519
8,0.0010,44.260113,0.003466,0.892519
9,0.0010,44.407959,0.028054,0.892519
10,0.0010,44.346016,0.024167,0.892519
11,0.0010,44.400707,-0.015671,0.892519
12,0.0010,44.388245,-0.060598,0.892519
13,0.0010,44.357571,0.021130,0.892519
14,0.0010,44.615456,0.027110,0.892519
15,0.0010,44.237434,0.011211,0.892519
16,0.0010,44.356377,-0.023058,0.892519
17,0.0010,44.564003,0.023647,0.892519
18,0.0010,44.456116,0.023633,0.892519
19,0.0010,44.513103,-0.013439,0.892519
20,0.0010,44.458725,-0.020034,0.892519
21,0.0010,44.473553,-0.002468,0.892519
22,0.0010,44.439648,0.003083,0.892519
23,0.0010,44.523426,-0.007308,0.892519
24,0.0010,44.380081,0.082928,0.892519
25,0.0010,44.240700,-0.020723,0.892519
26,0.0010,44.498672,-0.016587,0.892519
27,0.0010,44.427570,-0.004157,0.892519
28,0.0010,44.381744,0.007139,0.892519
29,0.0010,44.643108,0.012084,0.892519
30,0.0010,44.484165,-0.026842,0.892519
31,0.0010,44.579853,-0.027350,0.892519
32,0.0010,44.599728,-0.028899,0.892519
33,0.0010,44.620899,0.027798,0.892519
34,0.0010,44.548359,0.023437,0.892519
35,0.0010,44.453274,-0.027666,0.892519
36,0.0010,44.559940,-0.019309,0.892519
37,0.0010,44.629177,0.002267,0.892519
38,0.0010,44.312908,0.005970,0.892519
39,0.0010,44.462803,0.025826,0.892519
40,0.0010,44.395535,0.029358,0.892519
41,0.0010,44.608181,-0.022363,0.892519
42,0.0010,44.343216,-0.035239,0.892519
43,0.0010,44.503078,0.043793,0.892519
44,0.0010,44.429035,0.029642,0.892519
45,0.0010,44.567844,0.060366,0.892519
46,0.0010,44.537563,-0.042273,0.892519
47,0.0010,44.545788,-0.058865,0.892519
48,0.0010,44.551434,0.050011,0.892519
49,0.0010,44.494545,0.006425,0.892519
50,0.0010,44.670513,-0.009612,0.892519
51,0.0121,44.362194,0.022206,0.892519
52,0.0233,44.644295,0.038711,0.892519
53,0.0344,44.570137,0.033257,0.892519
54,0.0455,44.428005,0.058206,0.892519
55,0.0567,44.487713,0.105224,0.892519
56,0.0678,44.665005,0.049427,0.892519
57,0.0789,44.474163,0.103887,0.892519
58,0.0901,44.518299,0.120194,0.892519
59,0.1012,44.506134,0.134937,0.892519
60,0.1123,44.585236,0.108138,0.892519
61,0.1235,44.311573,0.171371,0.892519
62,0.1346,44.557186,0.227056,0.892519
63,0.1457,44.332233,0.150475,0.892519
64,0.1569,44.483284,0.245087,0.892519
65,0.1680,44.580856,0.224550,0.892519
66,0.1791,44.561836,0.167401,0.892519
67,0.1903,44.666325,0.279866,0.892519
68,0.2014,44.388161,0.266585,0.892519
69,0.2125,44.298000,0.263115,0.892519
70,0.2237,44.491779,0.332755,0.892519
71,0.2348,44.567104,0.319586,0.892519
72,0.2459,44.534691,0.334527,0.892519
73,0.2571,44.526829,0.369086,0.892519
74,0.2682,44.286510,0.346160,0.892519
75,0.2793,44.587383,0.373883,0.892519
76,0.2905,44.458721,0.368130,0.892519
77,0.3016,44.483730,0.364880,0.892519
78,0.3127,44.461525,0.374854,0.892519
79,0.3239,44.643074,0.408696,0.892519
80,0.3350,44.498089,0.402198,0.892519
81,0.3461,44.424095,0.423127,0.892519
82,0.3573,44.493866,0.490318,0.892519
83,0.3684,44.360733,0.449658,0.892519
84,0.3795,44.576099,0.413996,0.892519
85,0.3907,44.479164,0.440285,0.892519
86,0.4018,44.640240,0.471201,0.892519
87,0.4129,44.593132,0.480854,0.892519
88,0.4241,44.338276,0.517518,0.892519
89,0.4352,44.489155,0.520302,0.892519
90,0.4463,44.521053,0.533342,0.892519
91,0.4575,44.424526,0.507984,0.892519
92,0.4686,44.351933,0.536977,0.892519
93,0.4797,44.353313,0.502010,0.892519
94,0.4909,44.481396,0.554077,0.892519
95,0.5020,44.306107,0.571346,0.892519
96,0.5131,44.597820,0.579878,0.892519
97,0.5243,44.137646,0.543900,0.892519
98,0.5354,44.348511,0.576484,0.892519
99,0.5465,44.274910,0.551301,0.892519
100,0.5577,44.358559,0.581658,0.892519
101,0.5688,44.673412,0.564067,0.892519
102,0.5799,44.468739,0.578227,0.892519
103,0.5911,44.569183,0.615423,0.892519
104,0.6022,44.418175,0.592772,0.892519
105,0.6133,44.426758,0.629150,0.892519
106,0.6245,44.679951,0.609983,0.892519
107,0.6356,44.643368,0.635587,0.892519
108,0.6468,44.496971,0.650725,0.892519
109,0.6579,44.389194,0.644645,0.892519
110,0.6690,44.618816,0.633352,0.892519
111,0.6802,44.483990,0.640165,0.892519
112,0.6913,44.498734,0.645288,0.892519
113,0.7024,44.547363,0.654847,0.892519
114,0.7136,44.519985,0.655717,0.892519
115,0.7247,44.535427,0.649867,0.892519
116,0.7358,44.515682,0.680424,0.892519
117,0.7470,44.373329,0.658849,0.892519
118,0.7581,44.600952,0.687056,0.892519
119,0.7692,44.502003,0.662972,0.892519
120,0.7804,44.476379,0.693866,0.892519
121,0.7915,44.518097,0.696381,0.892519
122,0.8026,44.401638,0.705953,0.892519
123,0.8138,44.498798,0.693255,0.892519
124,0.8249,44.566578,0.702904,0.892519
125,0.8360,44.359802,0.705749,0.892519
126,0.8472,44.326157,0.699251,0.892519
127,0.8583,44.351318,0.715860,0.892519
128,0.8694,44.324848,0.686601,0.892519
129,0.8806,44.640564,0.733543,0.892519
130,0.8917,44.536663,0.742861,0.892519
131,0.9028,44.366623,0.736369,0.892519
132,0.9140,44.439781,0.741298,0.892519
133,0.9251,44.453083,0.713072,0.892519
134,0.9362,44.344158,0.711856,0.892519
135,0.9474,44.193775,0.719761,0.892519
136,0.9585,44.425030,0.728976,0.892519
137,0.9696,44.272636,0.749042,0.892519
138,0.9808,44.248470,0.762665,0.892519
139,0.9919,44.402157,0.741122,0.892519
140,1.0030,44.210365,0.754986,0.892519
141,1.0142,44.391182,0.757998,0.892519
142,1.0253,44.300392,0.759707,0.892519
143,1.0364,44.276340,0.780475,0.892519
144,1.0476,44.252213,0.772655,0.892519
145,1.0587,44.137272,0.763615,0.892519
146,1.0698,44.102650,0.765215,0.892519
147,1.0810,44.160801,0.754890,0.892519
148,1.0921,44.307487,0.759882,0.892519
149,1.1032,44.169724,0.748330,0.892519
150,1.1144,44.167885,0.765769,0.892519
151,1.1255,44.206673,0.774302,0.892519
152,1.1366,44.151501,0.785979,0.892519
153,1.1478,44.205002,0.799555,0.892519
154,1.1589,44.176258,0.768928,0.892519
155,1.1700,44.151363,0.796919,0.892519
156,1.1812,44.134624,0.769716,0.892519
157,1.1923,44.115639,0.783235,0.892519
158,1.2034,44.142822,0.777695,0.892519
159,1.2146,44.020691,0.786157,0.892519
160,1.2257,43.869179,0.777791,0.892519
161,1.2368,44.000793,0.753610,0.892519
162,1.2480,43.964928,0.789030,0.892519
163,1.2591,43.787518,0.777618,0.892519
164,1.2702,43.859962,0.798351,0.892519
165,1.2814,43.715420,0.812024,0.892519
166,1.2925,43.673550,0.805616,0.892519
167,1.3036,43.585403,0.810857,0.892519
168,1.3148,43.461498,0.810685,0.892519
169,1.3259,43.482586,0.806683,0.892519
170,1.3370,43.466763,0.800868,0.892519
171,1.3482,43.503887,0.792112,0.892519
172,1.3593,43.418194,0.811097,0.892519
173,1.3704,43.248135,0.808495,0.892519
174,1.3816,43.059811,0.813616,0.892519
175,1.3927,43.189693,0.806754,0.892519
176,1.4038,42.948845,0.819293,0.892519
177,1.4150,43.032555,0.818965,0.892519
178,1.4261,42.899147,0.809609,0.892519
179,1.4372,42.858601,0.822449,0.892519
180,1.4484,42.671581,0.813350,0.892519
181,1.4595,42.454639,0.814553,0.892519
182,1.4706,42.436012,0.818605,0.892519
183,1.4818,42.515060,0.820562,0.892519
184,1.4929,42.200329,0.803119,0.892519
185,1.5040,42.219311,0.803626,0.892519
186,1.5152,42.361397,0.809945,0.892519
187,1.5263,42.424805,0.822936,0.892519
188,1.5374,42.161297,0.828709,0.892519
189,1.5486,42.124905,0.819966,0.892519
190,1.5597,41.959095,0.818610,0.892519
191,1.5708,41.843910,0.829130,0.892519
192,1.5820,41.801933,0.830160,0.892519
193,1.5931,41.526482,0.826916,0.892519
194,1.6042,41.740536,0.830027,0.892519
195,1.6154,41.598244,0.832045,0.892519
196,1.6265,41.628376,0.832042,0.892519
197,1.6376,41.482014,0.836744,0.892519
198,1.6488,41.300503,0.839745,0.892519
199,1.6599,41.473015,0.836670,0.892519
200,1.6710,41.225613,0.837749,0.892519
201,1.6822,41.071285,0.840202,0.892519
202,1.6933,41.086956,0.840251,0.892519
203,1.7044,40.931194,0.835910,0.892519
204,1.7156,40.786240,0.844709,0.892519
205,1.7267,40.784454,0.839599,0.892519
206,1.7378,40.644176,0.834384,0.892519
207,1.7490,40.639874,0.839139,0.892519
208,1.7601,40.460407,0.839580,0.892519
209,1.7712,40.220448,0.843208,0.892519
