step,beta,loss,buf_mean_E,buf_best_E
0,0.001,600.0,0.3515959236127496,0.3715959236127496
1,0.010998,599.0,0.3643582755844686,0.3843582755844686
2,0.020996,598.0,0.3786156420018164,0.39861564200181643
3,0.030994,597.0,0.38419171248987644,0.40419171248987645
4,0.040992,596.0,0.3998560523756243,0.41985605237562434
5,0.05099,595.0,0.404848194648655,0.42484819464865503
6,0.060988,594.0,0.4125217239513875,0.4325217239513875
7,0.070986,593.0,0.4125217239513875,0.4325217239513875
8,0.080984,592.0,0.4236173961270939,0.44361739612709394
9,0.09098200000000001,591.0,0.42733715253023363,0.44733715253023365
10,0.10098,590.0,0.4391717905797286,0.4591717905797286
11,0.110978,589.0,0.4438648219553773,0.4638648219553773
12,0.120976,588.0,0.45250871059287306,0.4725087105928731
13,0.130974,587.0,0.4665936331772185,0.48659363317721854
14,0.140972,586.0,0.4703850118435039,0.4903850118435039
15,0.15097,585.0,0.4795993363604093,0.4995993363604093
16,0.160968,584.0,0.4795993363604093,0.4995993363604093
17,0.170966,583.0,0.4874821069354083,0.5074821069354083
18,0.180964,582.0,0.4981071187834799,0.5181071187834799
19,0.190962,581.0,0.5067362845512394,0.5267362845512394
20,0.20096,580.0,0.5067362845512394,0.5267362845512394
21,0.210958,579.0,0.5088740982939965,0.5288740982939966
22,0.22095599999999999,578.0,0.5213052923091754,0.5413052923091755
23,0.230954,577.0,0.5213052923091754,0.5413052923091755
24,0.240952,576.0,0.5221831277307268,0.5421831277307269
25,0.25095,575.0,0.5240902609129903,0.5440902609129903
26,0.260948,574.0,0.5320757459319713,0.5520757459319713
27,0.270946,573.0,0.5332308101932872,0.5532308101932872
28,0.28094399999999997,572.0,0.5467037890807566,0.5667037890807566
29,0.290942,571.0,0.5555122695749606,0.5755122695749606
30,0.30094,570.0,0.5555122695749606,0.5755122695749606
31,0.310938,569.0,0.5612184992146948,0.5812184992146948
32,0.320936,568.0,0.5684416679160661,0.5884416679160661
33,0.330934,567.0,0.5684416679160661,0.5884416679160661
34,0.340932,566.0,0.5684416679160661,0.5884416679160661
35,0.35093,565.0,0.5783782918594343,0.5983782918594344
36,0.360928,564.0,0.5800516459689068,0.6000516459689068
37,0.370926,563.0,0.583324264620492,0.603324264620492
38,0.380924,562.0,0.5850611331847143,0.6050611331847143
39,0.390922,561.0,0.5918267179264507,0.6118267179264507
40,0.40092,560.0,0.5974505100808938,0.6174505100808938
41,0.410918,559.0,0.610276672329987,0.630276672329987
42,0.420916,558.0,0.610276672329987,0.630276672329987
43,0.430914,557.0,0.612471776490414,0.632471776490414
44,0.44091199999999997,556.0,0.612471776490414,0.632471776490414
45,0.45091,555.0,0.612471776490414,0.632471776490414
46,0.460908,554.0,0.6149498347749981,0.6349498347749981
47,0.470906,553.0,0.6149498347749981,0.6349498347749981
48,0.480904,552.0,0.6215543820158379,0.6415543820158379
49,0.490902,551.0,0.6215543820158379,0.6415543820158379
50,0.5009,550.0,0.6215543820158379,0.6415543820158379
51,0.510898,549.0,0.6287735981882538,0.6487735981882539
52,0.520896,548.0,0.6367935583403299,0.6567935583403299
53,0.530894,547.0,0.6405118571482388,0.6605118571482388
54,0.540892,546.0,0.6405118571482388,0.6605118571482388
