step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,69.864311,-0.048000,0.320000
1,0.0010,69.552635,0.002000,0.880000
2,0.0010,69.480888,0.010000,0.880000
3,0.0010,69.635460,-0.034000,0.880000
4,0.0010,69.660912,0.004000,0.880000
5,0.0010,69.778343,-0.014000,0.880000
6,0.0010,69.369987,-0.026000,0.880000
7,0.0010,69.387619,-0.000000,0.880000
8,0.0010,69.433075,0.002000,0.880000
9,0.0010,69.503510,0.008000,0.880000
10,0.0010,69.444763,0.024000,0.880000
11,0.0010,69.793884,-0.002000,0.880000
12,0.0010,69.710052,0.062000,0.880000
13,0.0010,69.808533,0.046000,0.880000
14,0.0010,69.788452,0.034000,0.880000
15,0.0010,70.050880,-0.028000,0.880000
16,0.0010,69.357933,0.002000,0.880000
17,0.0010,69.426453,0.026000,0.880000
18,0.0010,69.633141,0.036000,0.880000
19,0.0010,69.583023,-0.012000,0.880000
20,0.0010,69.693680,-0.044000,0.880000
21,0.0010,69.466202,-0.020000,0.880000
22,0.0010,69.500595,-0.012000,0.880000
23,0.0010,69.416580,-0.014000,0.880000
24,0.0010,69.364006,-0.022000,0.880000
25,0.0010,69.512062,-0.026000,0.880000
26,0.0010,69.512138,0.034000,0.880000
27,0.0010,69.513451,0.022000,0.880000
28,0.0010,69.614861,0.002000,0.880000
29,0.0010,69.781410,0.012000,0.880000
30,0.0010,69.415550,0.010000,0.880000
31,0.0010,69.444664,0.054000,0.880000
32,0.0010,69.759193,-0.004000,0.880000
33,0.0010,69.741043,-0.008000,0.880000
34,0.0010,69.483345,-0.020000,0.880000
35,0.0010,69.369514,-0.032000,0.880000
36,0.0010,69.644394,-0.008000,0.880000
37,0.0010,69.472275,0.030000,0.880000
38,0.0010,69.632225,0.004000,0.880000
39,0.0010,69.288940,-0.010000,0.880000
40,0.0010,69.418907,-0.026000,0.880000
41,0.0010,69.547668,0.018000,0.880000
42,0.0010,69.794914,-0.016000,0.880000
43,0.0010,69.851311,0.050000,0.880000
44,0.0010,69.741638,-0.006000,0.880000
45,0.0010,69.517532,0.016000,0.880000
46,0.0010,69.724205,-0.046000,0.880000
47,0.0010,69.613701,-0.010000,0.880000
48,0.0010,69.259460,-0.008000,0.880000
49,0.0010,69.714333,-0.020000,0.880000
50,0.0010,69.414803,0.030000,0.880000
51,0.0121,69.639076,0.028000,0.880000
52,0.0233,69.725540,0.010000,0.880000
53,0.0344,69.591263,0.034000,0.880000
54,0.0455,69.513603,0.062000,0.880000
55,0.0567,69.408348,0.046000,0.880000
56,0.0678,69.418335,0.080000,0.880000
57,0.0789,69.425179,0.084000,0.880000
58,0.0901,69.627274,0.092000,0.880000
59,0.1012,69.877892,0.086000,0.880000
60,0.1123,69.584549,0.084000,0.880000
61,0.1235,69.684715,0.124000,0.880000
62,0.1346,69.479103,0.138000,0.880000
63,0.1457,69.612671,0.182000,0.880000
64,0.1569,69.477684,0.178000,0.880000
65,0.1680,69.303909,0.164000,0.880000
66,0.1791,69.772804,0.196000,0.880000
67,0.1903,69.695572,0.168000,0.880000
68,0.2014,69.431694,0.158000,0.880000
69,0.2125,69.663811,0.224000,0.880000
70,0.2237,69.418633,0.216000,0.880000
71,0.2348,69.391548,0.250000,0.880000
72,0.2459,69.549988,0.248000,0.880000
73,0.2571,69.640579,0.226000,0.880000
74,0.2682,69.644653,0.268000,0.880000
75,0.2793,69.423592,0.290000,0.880000
76,0.2905,69.578972,0.244000,0.880000
77,0.3016,69.744019,0.322000,0.880000
78,0.3127,69.686966,0.306000,0.880000
79,0.3239,69.647804,0.324000,0.880000
80,0.3350,69.573067,0.340000,0.880000
81,0.3461,69.731339,0.302000,0.880000
82,0.3573,69.696060,0.340000,0.880000
83,0.3684,69.431541,0.332000,0.880000
84,0.3795,70.193443,0.362000,0.880000
85,0.3907,69.412575,0.386000,0.880000
86,0.4018,69.720627,0.424000,0.880000
87,0.4129,69.735001,0.408000,0.880000
88,0.4241,69.413445,0.420000,0.880000
89,0.4352,69.671509,0.374000,0.880000
90,0.4463,69.855614,0.402000,0.880000
91,0.4575,69.804375,0.426000,0.880000
92,0.4686,69.588104,0.404000,0.880000
93,0.4797,69.533058,0.478000,0.880000
94,0.4909,69.578583,0.448000,0.880000
95,0.5020,69.588287,0.428000,0.880000
96,0.5131,69.935303,0.472000,0.880000
97,0.5243,69.417381,0.502000,0.880000
98,0.5354,69.727318,0.464000,0.880000
99,0.5465,69.652985,0.480000,0.880000
100,0.5577,69.487511,0.466000,0.880000
101,0.5688,69.592033,0.536000,0.880000
