graph_id,made_best_E,ratio_vs_xlsx_gurobi_mean,ratio_vs_xlsx_sa_mean,time_s
0,1.000000,1.027617,1.025312,104.09
1,1.000000,1.027617,1.025312,100.10
2,1.000000,1.027617,1.025312,102.10
3,0.992188,1.019589,1.017302,103.40
4,0.992188,1.019589,1.017302,103.25
5,0.992188,1.019589,1.017302,102.92
6,0.992188,1.019589,1.017302,102.30
7,1.000000,1.027617,1.025312,103.85
8,0.992188,1.019589,1.017302,104.89
9,0.992188,1.019589,1.017302,103.77
10,0.992188,1.019589,1.017302,103.28
11,0.992188,1.019589,1.017302,103.39
12,0.992188,1.019589,1.017302,103.61
13,0.992188,1.019589,1.017302,103.50
14,0.992188,1.019589,1.017302,103.34
15,0.992188,1.019589,1.017302,105.64
16,0.992188,1.019589,1.017302,102.76
17,0.984375,1.011561,1.009292,105.01
18,0.992188,1.019589,1.017302,101.91
19,0.992188,1.019589,1.017302,103.67
20,0.984375,1.011561,1.009292,104.10
21,0.992188,1.019589,1.017302,102.74
22,0.992188,1.019589,1.017302,103.12
23,0.992188,1.019589,1.017302,102.01
24,1.000000,1.027617,1.025312,103.12
25,0.992188,1.019589,1.017302,103.56
26,0.992188,1.019589,1.017302,104.98
27,0.992188,1.019589,1.017302,101.99
28,0.992188,1.019589,1.017302,102.90
29,0.992188,1.019589,1.017302,104.04
30,0.992188,1.019589,1.017302,102.07
31,0.992188,1.019589,1.017302,105.37
32,0.992188,1.019589,1.017302,101.43
33,0.992188,1.019589,1.017302,103.96
34,1.000000,1.027617,1.025312,102.67
35,0.992188,1.019589,1.017302,102.45
36,0.992188,1.019589,1.017302,102.98
37,0.992188,1.019589,1.017302,103.74
38,0.992188,1.019589,1.017302,104.23
39,0.992188,1.019589,1.017302,102.59
40,0.992188,1.019589,1.017302,102.57
41,1.000000,1.027617,1.025312,102.51
42,1.000000,1.027617,1.025312,102.82
43,0.992188,1.019589,1.017302,100.94
44,1.000000,1.027617,1.025312,104.53
45,1.000000,1.027617,1.025312,102.42
46,0.984375,1.011561,1.009292,103.10
47,0.992188,1.019589,1.017302,104.46
48,0.992188,1.019589,1.017302,102.83
49,1.000000,1.027617,1.025312,101.35
