step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,360.348053,-0.000781,0.226562
1,0.0010,361.343109,-0.013672,0.843750
2,0.0010,362.342651,-0.005078,0.843750
3,0.0010,361.950256,-0.017578,0.843750
4,0.0010,361.859131,-0.000391,0.843750
5,0.0010,361.022919,-0.001953,0.843750
6,0.0010,360.410492,-0.007422,0.843750
7,0.0010,362.721619,0.010156,0.843750
8,0.0010,361.505951,-0.010156,0.843750
9,0.0010,362.640198,0.017578,0.843750
10,0.0010,362.358795,-0.012891,0.843750
11,0.0010,361.782654,0.012500,0.843750
12,0.0010,361.591217,-0.013281,0.843750
13,0.0010,361.376923,0.005078,0.843750
14,0.0010,361.793030,0.006641,0.843750
15,0.0010,362.359100,-0.001172,0.843750
16,0.0010,362.044769,-0.008984,0.843750
17,0.0010,361.900940,-0.021094,0.843750
18,0.0010,361.800690,0.008984,0.843750
19,0.0010,362.335663,-0.000781,0.843750
20,0.0010,361.675293,-0.009375,0.843750
21,0.0010,363.780609,0.013281,0.843750
22,0.0010,361.706451,0.026172,0.843750
23,0.0010,363.900482,0.040625,0.843750
24,0.0010,361.483582,-0.014453,0.843750
25,0.0010,362.154999,0.022656,0.843750
26,0.0010,361.789642,0.018750,0.843750
27,0.0010,362.295380,-0.009375,0.843750
28,0.0010,363.208679,0.005469,0.843750
29,0.0010,361.579834,-0.017969,0.843750
30,0.0010,362.920959,-0.003125,0.843750
31,0.0010,361.952240,-0.001953,0.843750
32,0.0010,361.910339,0.017578,0.843750
33,0.0010,361.418060,0.011328,0.843750
34,0.0010,362.175873,-0.008594,0.843750
35,0.0010,362.279266,0.000000,0.843750
36,0.0010,361.031036,-0.005469,0.843750
37,0.0010,361.397461,0.023828,0.843750
38,0.0010,362.567535,-0.007422,0.843750
39,0.0010,363.240479,0.012500,0.843750
40,0.0010,362.974731,-0.003125,0.843750
41,0.0010,362.460205,-0.012891,0.843750
42,0.0010,362.435150,-0.011719,0.843750
43,0.0010,361.579315,0.002734,0.843750
44,0.0010,363.131805,0.006641,0.843750
45,0.0010,362.689850,-0.001563,0.843750
46,0.0010,362.180481,-0.009766,0.843750
47,0.0010,361.643066,-0.049219,0.843750
48,0.0010,362.672150,0.002734,0.843750
49,0.0010,362.445068,-0.014844,0.843750
50,0.0010,363.951538,-0.017188,0.843750
51,0.0121,362.374725,0.000000,0.843750
52,0.0233,362.055817,0.034766,0.843750
53,0.0344,363.740723,0.058203,0.843750
54,0.0455,362.926239,0.044922,0.843750
55,0.0567,360.942322,0.054688,0.843750
56,0.0678,362.229706,0.077344,0.843750
57,0.0789,361.362396,0.091797,0.843750
58,0.0901,360.833496,0.104688,0.843750
59,0.1012,360.609039,0.110547,0.843750
60,0.1123,361.920105,0.125000,0.843750
61,0.1235,361.964447,0.117188,0.843750
62,0.1346,363.112152,0.108203,0.843750
63,0.1457,362.116058,0.146094,0.843750
64,0.1569,363.172699,0.166016,0.843750
65,0.1680,363.586273,0.182812,0.843750
66,0.1791,361.955383,0.178906,0.843750
67,0.1903,363.187286,0.172656,0.843750
68,0.2014,364.190826,0.215625,0.843750
69,0.2125,363.460724,0.209766,0.843750
70,0.2237,363.723755,0.224609,0.843750
71,0.2348,363.192352,0.248828,0.843750
72,0.2459,362.955872,0.226172,0.843750
73,0.2571,364.332092,0.242969,0.843750
74,0.2682,361.446930,0.256641,0.843750
75,0.2793,363.788422,0.246875,0.843750
76,0.2905,362.524811,0.267578,0.843750
77,0.3016,363.030609,0.291797,0.843750
78,0.3127,363.007172,0.335547,0.843750
79,0.3239,362.464264,0.316797,0.843750
80,0.3350,362.098602,0.347266,0.843750
81,0.3461,362.577118,0.321484,0.843750
82,0.3573,362.593994,0.341797,0.843750
83,0.3684,361.971619,0.361719,0.843750
84,0.3795,361.381622,0.371094,0.843750
85,0.3907,361.843109,0.375391,0.843750
86,0.4018,362.375549,0.382422,0.843750
87,0.4129,362.798065,0.423047,0.843750
88,0.4241,362.857758,0.395313,0.843750
89,0.4352,362.797180,0.389453,0.843750
90,0.4463,362.846985,0.429688,0.843750
91,0.4575,363.897186,0.435156,0.843750
92,0.4686,362.647369,0.446484,0.843750
93,0.4797,363.682953,0.435937,0.843750
94,0.4909,360.941711,0.453516,0.843750
95,0.5020,364.048218,0.458203,0.843750
96,0.5131,361.113129,0.474219,0.843750
97,0.5243,361.435059,0.478125,0.843750
98,0.5354,360.086395,0.484375,0.843750
99,0.5465,361.829651,0.490625,0.843750
100,0.5577,362.546783,0.507812,0.843750
101,0.5688,363.696899,0.512500,0.843750
102,0.5799,362.388641,0.530469,0.843750
103,0.5911,362.520935,0.522266,0.843750
104,0.6022,363.344482,0.523438,0.843750
105,0.6133,362.313538,0.544141,0.843750
106,0.6245,362.036224,0.545703,0.843750
107,0.6356,362.587006,0.543359,0.843750
108,0.6468,361.807190,0.558203,0.843750
109,0.6579,361.945892,0.583203,0.843750
110,0.6690,363.520966,0.571875,0.843750
111,0.6802,363.162689,0.592187,0.843750
112,0.6913,362.112518,0.604688,0.843750
113,0.7024,363.734192,0.613672,0.843750
114,0.7136,361.884186,0.621094,0.843750
115,0.7247,362.893951,0.619141,0.843750
116,0.7358,362.860596,0.621484,0.843750
117,0.7470,360.869598,0.623437,0.843750
118,0.7581,362.613037,0.641797,0.843750
119,0.7692,361.365112,0.661719,0.843750
120,0.7804,363.271240,0.658594,0.843750
121,0.7915,362.430481,0.682031,0.843750
122,0.8026,363.254517,0.672266,0.843750
123,0.8138,361.911285,0.678906,0.843750
124,0.8249,360.658752,0.684375,0.843750
125,0.8360,361.800415,0.676172,0.843750
126,0.8472,363.110687,0.684766,0.851562
127,0.8583,362.656494,0.679297,0.851562
128,0.8694,361.987640,0.715234,0.851562
129,0.8806,362.306488,0.725000,0.851562
130,0.8917,362.460663,0.736719,0.851562
131,0.9028,361.464294,0.703125,0.851562
132,0.9140,361.766083,0.739062,0.851562
133,0.9251,360.599731,0.709375,0.851562
134,0.9362,362.251373,0.724219,0.851562
135,0.9474,362.075684,0.744141,0.851562
136,0.9585,361.751953,0.749219,0.851562
137,0.9696,363.079071,0.748047,0.851562
138,0.9808,360.714813,0.745703,0.851562
139,0.9919,361.203369,0.741406,0.875000
140,1.0030,361.609406,0.767969,0.875000
141,1.0142,362.663879,0.760156,0.875000
142,1.0253,362.211731,0.773438,0.875000
143,1.0364,361.290497,0.777344,0.875000
144,1.0476,361.095917,0.773047,0.875000
145,1.0587,359.441132,0.782813,0.890625
146,1.0698,360.666351,0.792578,0.898438
147,1.0810,361.790924,0.789453,0.921875
148,1.0921,361.461884,0.800391,0.921875
149,1.1032,360.344147,0.793359,0.921875
150,1.1144,361.418365,0.795312,0.921875
151,1.1255,361.457336,0.803125,0.921875
152,1.1366,362.104950,0.816406,0.921875
153,1.1478,360.247772,0.818359,0.921875
154,1.1589,360.302582,0.813672,0.921875
155,1.1700,361.374115,0.819922,0.921875
156,1.1812,361.581451,0.815234,0.921875
157,1.1923,359.269836,0.831250,0.921875
158,1.2034,359.527405,0.826562,0.921875
159,1.2146,359.946442,0.833984,0.921875
160,1.2257,359.611938,0.832812,0.921875
161,1.2368,358.423187,0.841016,0.921875
162,1.2480,359.183655,0.849219,0.921875
163,1.2591,358.041107,0.850391,0.921875
164,1.2702,358.186127,0.857812,0.921875
165,1.2814,357.542389,0.863281,0.921875
166,1.2925,356.008057,0.865234,0.921875
167,1.3036,355.407562,0.866406,0.937500
168,1.3148,354.795715,0.872656,0.945312
169,1.3259,356.500092,0.866016,0.945312
170,1.3370,354.798889,0.878516,0.968750
171,1.3482,353.831848,0.883594,0.968750
172,1.3593,352.104858,0.885156,0.968750
173,1.3704,350.818085,0.885156,0.968750
174,1.3816,347.357758,0.878516,0.968750
175,1.3927,347.530731,0.875781,0.968750
176,1.4038,347.326996,0.879687,0.968750
177,1.4150,348.071503,0.886328,0.968750
178,1.4261,347.326813,0.884375,0.968750
179,1.4372,346.498413,0.891406,0.968750
180,1.4484,346.201263,0.894922,0.968750
181,1.4595,344.992401,0.894531,0.968750
182,1.4706,343.084564,0.896875,0.968750
183,1.4818,342.914612,0.897656,0.968750
184,1.4929,342.372528,0.894531,0.968750
185,1.5040,339.836639,0.905859,0.968750
186,1.5152,339.212769,0.901953,0.968750
187,1.5263,338.218994,0.903906,0.968750
188,1.5374,337.812775,0.898047,0.968750
189,1.5486,338.267365,0.903516,0.968750
190,1.5597,337.065582,0.904687,0.968750
191,1.5708,334.734528,0.912500,0.968750
192,1.5820,331.609833,0.915234,0.968750
193,1.5931,329.315186,0.910156,0.968750
194,1.6042,329.099121,0.911328,0.968750
195,1.6154,328.076263,0.912109,0.968750
196,1.6265,326.774200,0.917188,0.968750
197,1.6376,325.268036,0.913672,0.968750
198,1.6488,323.199432,0.917578,0.968750
199,1.6599,321.294678,0.919922,0.968750
200,1.6710,318.754364,0.919141,0.976562
201,1.6822,317.265045,0.920703,0.976562
202,1.6933,315.286163,0.919141,0.976562
203,1.7044,314.528076,0.923438,0.976562
204,1.7156,313.334625,0.928516,0.976562
205,1.7267,311.316650,0.932031,0.976562
206,1.7378,308.019836,0.929688,0.976562
207,1.7490,304.908539,0.931250,0.976562
208,1.7601,301.402130,0.930078,0.984375
209,1.7712,298.256805,0.931250,0.984375
210,1.7824,293.773895,0.937500,0.984375
211,1.7935,290.815338,0.937109,0.984375
212,1.8046,287.255096,0.939453,0.984375
213,1.8158,284.437317,0.941797,0.984375
214,1.8269,281.708588,0.941406,0.984375
215,1.8380,278.137726,0.947656,0.984375
216,1.8492,274.572479,0.944922,0.984375
217,1.8603,269.873993,0.947656,0.984375
218,1.8714,268.385834,0.944531,0.984375
219,1.8826,264.805664,0.946094,0.984375
220,1.8937,261.236633,0.945703,0.984375
221,1.9049,257.946686,0.944141,0.984375
222,1.9160,255.703903,0.948438,0.984375
223,1.9271,255.498581,0.948438,0.984375
224,1.9383,253.131210,0.951562,0.984375
225,1.9494,250.001587,0.954297,0.984375
226,1.9605,248.583237,0.952344,0.984375
227,1.9717,246.543488,0.954688,0.984375
228,1.9828,242.855225,0.955859,0.984375
229,1.9939,241.002853,0.952734,0.984375
230,2.0051,239.547318,0.956250,0.984375
231,2.0162,236.759766,0.954688,0.984375
232,2.0273,234.338608,0.954297,0.984375
233,2.0385,230.380356,0.957422,0.984375
234,2.0496,227.038086,0.955859,0.984375
235,2.0607,224.760483,0.957031,0.984375
236,2.0719,221.055130,0.958594,0.984375
