step,beta,loss,buf_mean_E,buf_best_E
0,0.0010,22.171814,0.007693,0.581203
1,0.0010,22.203014,-0.068009,0.584726
2,0.0010,22.102697,0.076326,0.584726
3,0.0010,22.173185,-0.004181,0.584726
4,0.0010,22.201979,-0.007482,0.584726
5,0.0010,22.176828,0.029226,0.584726
6,0.0010,22.213831,0.069331,0.584726
7,0.0010,22.218824,-0.032402,0.584726
8,0.0010,22.177053,-0.039779,0.584726
9,0.0010,22.167938,0.029606,0.584726
10,0.0010,22.291918,0.029680,0.584726
11,0.0010,22.174719,0.003618,0.584726
12,0.0010,22.216877,-0.040065,0.584726
13,0.0010,22.262508,0.022987,0.584726
14,0.0010,22.272467,0.033425,0.584726
15,0.0010,22.294397,0.053457,0.584726
16,0.0010,22.262751,0.042651,0.584726
17,0.0010,22.229910,0.053358,0.584726
18,0.0010,22.193033,-0.000123,0.584726
19,0.0010,22.144413,-0.023720,0.584726
20,0.0010,22.089781,-0.016311,0.584726
21,0.0010,22.297928,-0.069967,0.584726
22,0.0010,22.203825,0.039328,0.584726
23,0.0010,22.178200,0.060874,0.584726
24,0.0010,22.257498,-0.087665,0.584726
25,0.0010,22.248138,-0.008504,0.584726
26,0.0010,22.286514,0.069131,0.584726
27,0.0010,22.201323,0.038155,0.584726
28,0.0010,22.229506,-0.046605,0.584726
29,0.0010,22.263357,0.006942,0.584726
30,0.0010,22.223579,0.014690,0.584726
31,0.0010,22.137934,-0.010649,0.584726
32,0.0010,22.178658,0.016608,0.584726
33,0.0010,22.215382,-0.050591,0.584726
34,0.0010,22.200697,-0.053504,0.584726
35,0.0010,22.229660,-0.007489,0.584726
36,0.0010,22.207624,-0.019278,0.584726
37,0.0010,22.214109,-0.037138,0.584726
38,0.0010,22.164536,-0.066457,0.584726
39,0.0010,22.324036,-0.125071,0.584726
40,0.0010,22.161346,0.009293,0.584726
41,0.0010,22.156248,0.002493,0.584726
42,0.0010,22.299717,0.031418,0.584726
43,0.0010,22.170115,0.019689,0.584726
44,0.0010,22.163496,-0.040391,0.584726
45,0.0010,22.274565,0.067729,0.584726
46,0.0010,22.266907,0.004103,0.584726
47,0.0010,22.271931,-0.012981,0.584726
48,0.0010,22.224600,-0.011049,0.584726
49,0.0010,22.234756,-0.035238,0.584726
50,0.0010,22.186823,0.004793,0.584726
51,0.0121,22.149557,0.004800,0.584726
52,0.0233,22.158018,0.082413,0.584726
53,0.0344,22.235228,0.015381,0.584726
54,0.0455,22.311045,0.056175,0.584726
55,0.0567,22.189169,-0.070587,0.584726
56,0.0678,22.273926,0.085643,0.584726
57,0.0789,22.251694,0.004503,0.584726
58,0.0901,22.191740,0.051176,0.584726
59,0.1012,22.219627,0.154883,0.584726
60,0.1123,22.210493,0.048114,0.584726
61,0.1235,22.165106,0.110696,0.584726
62,0.1346,22.214668,0.027748,0.584726
63,0.1457,22.225639,0.185042,0.584726
64,0.1569,22.180914,0.131327,0.584726
65,0.1680,22.253983,0.125532,0.584726
66,0.1791,22.219107,0.111455,0.584726
67,0.1903,22.217590,0.165293,0.584726
68,0.2014,22.219107,0.144955,0.584726
69,0.2125,22.150932,0.160400,0.584726
70,0.2237,22.268707,0.184178,0.584726
71,0.2348,22.203260,0.118817,0.584726
72,0.2459,22.165640,0.106965,0.584726
73,0.2571,22.272894,0.097174,0.584726
74,0.2682,22.299082,0.165247,0.584726
75,0.2793,22.316969,0.164113,0.584726
76,0.2905,22.227013,0.105263,0.584726
77,0.3016,22.163311,0.174336,0.584726
78,0.3127,22.151863,0.214512,0.584726
79,0.3239,22.186489,0.177258,0.584726
80,0.3350,22.259905,0.223432,0.584726
81,0.3461,22.249313,0.180832,0.584726
82,0.3573,22.161310,0.184139,0.584726
83,0.3684,22.210243,0.212631,0.584726
84,0.3795,22.201279,0.211215,0.584726
85,0.3907,22.142199,0.200581,0.584726
86,0.4018,22.194271,0.143054,0.584726
87,0.4129,22.117594,0.206693,0.584726
88,0.4241,22.221893,0.194734,0.584726
89,0.4352,22.218246,0.252373,0.584726
90,0.4463,22.149380,0.234255,0.584726
91,0.4575,22.155077,0.224994,0.584726
92,0.4686,22.096054,0.228744,0.584726
93,0.4797,22.243902,0.301203,0.584726
94,0.4909,22.088108,0.291595,0.584726
95,0.5020,22.257879,0.276439,0.584726
96,0.5131,22.142492,0.244908,0.584726
97,0.5243,22.217447,0.268655,0.584726
98,0.5354,22.181459,0.228358,0.584726
99,0.5465,22.202549,0.314708,0.584726
100,0.5577,22.265018,0.315849,0.584726
101,0.5688,22.165630,0.275748,0.584726
102,0.5799,22.156580,0.272473,0.584726
103,0.5911,22.308996,0.268472,0.584726
104,0.6022,22.244495,0.243392,0.584726
105,0.6133,22.278990,0.292087,0.584726
106,0.6245,22.213337,0.300456,0.584726
107,0.6356,22.186377,0.273378,0.584726
108,0.6468,22.244627,0.329575,0.584726
109,0.6579,22.191099,0.334060,0.584726
110,0.6690,22.140844,0.347113,0.584726
111,0.6802,22.246725,0.310954,0.584726
112,0.6913,22.151373,0.325828,0.584726
113,0.7024,22.272226,0.313357,0.584726
114,0.7136,22.237074,0.393470,0.584726
115,0.7247,22.180851,0.378944,0.584726
116,0.7358,22.203339,0.291724,0.584726
117,0.7470,22.146219,0.363880,0.584726
118,0.7581,22.140570,0.309710,0.584726
119,0.7692,22.253664,0.347205,0.584726
120,0.7804,22.134972,0.353491,0.584726
121,0.7915,22.256575,0.328225,0.584726
122,0.8026,22.238428,0.331096,0.584726
123,0.8138,22.196365,0.338568,0.584726
124,0.8249,22.090366,0.339508,0.584726
125,0.8360,22.080290,0.365443,0.584726
126,0.8472,22.324305,0.402143,0.584726
